Rate ID,User ID,Obs Session ID,Start Date,End Date,Ra,Decl,Teff,F,Lm,Shower,Method,Number
912893,7466,75891,2018-01-01 12:40:00,2018-01-01 13:40:00,180,45,1,1.25,4,QUA,C,0
912894,7466,75891,2018-01-01 12:40:00,2018-01-01 13:40:00,180,45,1,1.25,4,DLM,C,1
912895,7466,75891,2018-01-01 12:40:00,2018-01-01 13:40:00,180,45,1,1.25,4,SPO,C,1
912896,418,75892,2018-01-03 08:55:00,2018-01-03 10:00:00,210,55,1.0833,1,4.48,QUA,C,2
912897,418,75892,2018-01-03 08:55:00,2018-01-03 10:00:00,210,55,1.0833,1,4.48,DLM,C,2
912898,418,75892,2018-01-03 08:55:00,2018-01-03 10:00:00,210,55,1.0833,1,4.48,SPO,C,2
912992,131,75908,2018-01-04 00:28:00,2018-01-04 00:58:00,180,55,0.5,1.22,5.57,QUA,C,2
912993,131,75908,2018-01-04 00:28:00,2018-01-04 00:58:00,180,55,0.5,1.22,5.57,DLM,C,0
912994,131,75908,2018-01-04 00:28:00,2018-01-04 00:58:00,180,55,0.5,1.22,5.57,ANT,C,0
912995,131,75908,2018-01-04 00:28:00,2018-01-04 00:58:00,180,55,0.5,1.22,5.57,SPO,C,1
912996,131,75908,2018-01-04 00:58:00,2018-01-04 01:28:00,185,55,0.494,1.18,5.74,QUA,C,2
912997,131,75908,2018-01-04 00:58:00,2018-01-04 01:28:00,185,55,0.494,1.18,5.74,DLM,C,0
912998,131,75908,2018-01-04 00:58:00,2018-01-04 01:28:00,185,55,0.494,1.18,5.74,ANT,C,0
912999,131,75908,2018-01-04 00:58:00,2018-01-04 01:28:00,185,55,0.494,1.18,5.74,SPO,C,1
913000,131,75908,2018-01-04 01:28:00,2018-01-04 02:01:00,195,55,0.492,1.15,5.81,QUA,C,3
913001,131,75908,2018-01-04 01:28:00,2018-01-04 02:01:00,195,55,0.492,1.15,5.81,DLM,C,0
913002,131,75908,2018-01-04 01:28:00,2018-01-04 02:01:00,195,55,0.492,1.15,5.81,ANT,C,0
913003,131,75908,2018-01-04 01:28:00,2018-01-04 02:01:00,195,55,0.492,1.15,5.81,SPO,C,1
913004,131,75908,2018-01-04 02:01:00,2018-01-04 02:31:00,195,55,0.492,1.12,5.86,QUA,C,6
913005,131,75908,2018-01-04 02:01:00,2018-01-04 02:31:00,195,55,0.492,1.12,5.86,DLM,C,1
913006,131,75908,2018-01-04 02:01:00,2018-01-04 02:31:00,195,55,0.492,1.12,5.86,ANT,C,0
913007,131,75908,2018-01-04 02:01:00,2018-01-04 02:31:00,195,55,0.492,1.12,5.86,SPO,C,1
913008,131,75908,2018-01-04 02:31:00,2018-01-04 03:01:00,205,55,0.5,1.11,5.87,QUA,C,6
913009,131,75908,2018-01-04 02:31:00,2018-01-04 03:01:00,205,55,0.5,1.11,5.87,DLM,C,0
913010,131,75908,2018-01-04 02:31:00,2018-01-04 03:01:00,205,55,0.5,1.11,5.87,ANT,C,1
913011,131,75908,2018-01-04 02:31:00,2018-01-04 03:01:00,205,55,0.5,1.11,5.87,SPO,C,1
913208,474,75937,2018-01-06 17:30:00,2018-01-06 18:30:00,100,55,1,1,5.86,ANT,C,0
913209,474,75937,2018-01-06 17:30:00,2018-01-06 18:30:00,100,55,1,1,5.86,SPO,C,4
913210,474,75937,2018-01-06 18:30:00,2018-01-06 19:35:00,100,55,1.033,1,6,ANT,C,0
913211,474,75937,2018-01-06 18:30:00,2018-01-06 19:35:00,100,55,1.033,1,6,SPO,C,8
913212,474,75937,2018-01-06 19:35:00,2018-01-06 20:35:00,120,65,1,1,6,ANT,C,1
913213,474,75937,2018-01-06 19:35:00,2018-01-06 20:35:00,120,65,1,1,6,SPO,C,2
913332,82,75948,2018-01-07 20:12:00,2018-01-07 21:24:00,65,25,1.2,1,6.38,ANT,C,4
913333,82,75948,2018-01-07 20:12:00,2018-01-07 21:24:00,65,25,1.2,1,6.38,QUA,C,3
913334,82,75948,2018-01-07 20:12:00,2018-01-07 21:24:00,65,25,1.2,1,6.38,DLM,C,2
913335,82,75948,2018-01-07 20:12:00,2018-01-07 21:24:00,65,25,1.2,1,6.38,GUM,C,0
913336,82,75948,2018-01-07 20:12:00,2018-01-07 21:24:00,65,25,1.2,1,6.38,SPO,C,9
913337,82,75948,2018-01-07 21:24:00,2018-01-07 22:30:00,75,25,1.1,1,6.37,ANT,C,2
913338,82,75948,2018-01-07 21:24:00,2018-01-07 22:30:00,75,25,1.1,1,6.37,QUA,C,3
913339,82,75948,2018-01-07 21:24:00,2018-01-07 22:30:00,75,25,1.1,1,6.37,DLM,C,0
913340,82,75948,2018-01-07 21:24:00,2018-01-07 22:30:00,75,25,1.1,1,6.37,GUM,C,1
913341,82,75948,2018-01-07 21:24:00,2018-01-07 22:30:00,75,25,1.1,1,6.37,SPO,C,5
913384,82,75955,2018-01-08 21:00:00,2018-01-08 22:15:00,90,25,1.25,1,6.31,ANT,C,4
913385,82,75955,2018-01-08 21:00:00,2018-01-08 22:15:00,90,25,1.25,1,6.31,QUA,C,2
913386,82,75955,2018-01-08 21:00:00,2018-01-08 22:15:00,90,25,1.25,1,6.31,DLM,C,1
913387,82,75955,2018-01-08 21:00:00,2018-01-08 22:15:00,90,25,1.25,1,6.31,GUM,C,1
913388,82,75955,2018-01-08 21:00:00,2018-01-08 22:15:00,90,25,1.25,1,6.31,SPO,C,6
913389,82,75955,2018-01-08 22:15:00,2018-01-08 23:30:00,120,30,1.25,1,6.31,ANT,C,3
913390,82,75955,2018-01-08 22:15:00,2018-01-08 23:30:00,120,30,1.25,1,6.31,QUA,C,4
913391,82,75955,2018-01-08 22:15:00,2018-01-08 23:30:00,120,30,1.25,1,6.31,DLM,C,1
913392,82,75955,2018-01-08 22:15:00,2018-01-08 23:30:00,120,30,1.25,1,6.31,GUM,C,2
913393,82,75955,2018-01-08 22:15:00,2018-01-08 23:30:00,120,30,1.25,1,6.31,SPO,C,11
913394,,75956,2018-01-07 15:00:00,2018-01-07 15:15:00,15,60,0.25,1,5,SPO,P,1
913395,210,75957,2018-01-07 20:14:00,2018-01-07 21:14:00,35,60,1,1,6.6,ANT,C,4
913396,210,75957,2018-01-07 20:14:00,2018-01-07 21:14:00,35,60,1,1,6.6,QUA,C,2
913397,210,75957,2018-01-07 20:14:00,2018-01-07 21:14:00,35,60,1,1,6.6,DLM,C,1
913398,210,75957,2018-01-07 20:14:00,2018-01-07 21:14:00,35,60,1,1,6.6,SPO,C,10
913399,210,75957,2018-01-07 21:14:00,2018-01-07 22:26:00,40,60,1.2,1,6.6,ANT,C,2
913400,210,75957,2018-01-07 21:14:00,2018-01-07 22:26:00,40,60,1.2,1,6.6,QUA,C,2
913401,210,75957,2018-01-07 21:14:00,2018-01-07 22:26:00,40,60,1.2,1,6.6,DLM,C,2
913402,210,75957,2018-01-07 21:14:00,2018-01-07 22:26:00,40,60,1.2,1,6.6,SPO,C,9
913403,49,75958,2018-01-07 20:15:00,2018-01-07 21:15:00,90,60,0.98,1,6.3,ANT,C,2
913404,49,75958,2018-01-07 20:15:00,2018-01-07 21:15:00,90,60,0.98,1,6.3,QUA,C,1
913405,49,75958,2018-01-07 20:15:00,2018-01-07 21:15:00,90,60,0.98,1,6.3,DLM,C,1
913406,49,75958,2018-01-07 20:15:00,2018-01-07 21:15:00,90,60,0.98,1,6.3,SPO,C,7
913407,49,75958,2018-01-07 21:15:00,2018-01-07 22:26:00,90,60,1.16,1,6.28,ANT,C,2
913408,49,75958,2018-01-07 21:15:00,2018-01-07 22:26:00,90,60,1.16,1,6.28,QUA,C,2
913409,49,75958,2018-01-07 21:15:00,2018-01-07 22:26:00,90,60,1.16,1,6.28,DLM,C,1
