Magnitude ID,User ID,Obs Session ID,Shower,Start Date,End Date,Mag N6,Mag N5,Mag N4,Mag N3,Mag N2,Mag N1,Mag 0,Mag 1,Mag 2,Mag 3,Mag 4,Mag 5,Mag 6,Mag 7
92,598,64,SPO,2005-08-10 22:12:00,2005-08-11 01:25:00,0,0,0,1,2,2,1,1,7,10,6,1,0,0
93,598,64,PER,2005-08-10 22:12:00,2005-08-11 01:25:00,0,0,0,1,4,4,7,5,10,7,3,0,0,0
91,598,65,PER,2005-08-11 22:33:00,2005-08-11 22:45:00,0,0,0,0,0,1,1,1,1,2,0,0,0,0
94,598,65,PER,2005-08-11 22:45:00,2005-08-11 22:57:00,0,0,1,0,0,0,0,2,0,4,1,0,0,0
95,598,65,PER,2005-08-11 22:57:00,2005-08-11 23:11:00,0,0,0,0,0,0,0,1,1,0,1,0,0,0
96,598,65,PER,2005-08-11 21:49:00,2005-08-11 21:59:00,0,0,0,0,0,1,1,0,1,3,0,0,0,0
97,598,65,PER,2005-08-11 23:11:00,2005-08-11 23:18:00,0,0,0,0,0,0,1,0,2,1,0,0,0,0
98,598,65,PER,2005-08-11 21:59:00,2005-08-11 22:12:00,0,0,0,0,0,1,0,3,1,3,0,0,0,0
99,598,65,SPO,2005-08-11 21:49:00,2005-08-11 23:18:00,0,0,0,0,0,0,2,2,6,6,5,0,0,0
100,598,65,PER,2005-08-11 22:12:00,2005-08-11 22:23:00,0,0,0,0,0,2,1,1,1,1,1,0,0,0
101,598,65,PER,2005-08-11 22:23:00,2005-08-11 22:33:00,0,0,0,0,0,0,0,2,1,0,1,0,0,0
108,601,79,SPO,2005-08-12 19:25:00,2005-08-12 19:43:00,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
110,601,79,PER,2005-08-12 19:25:00,2005-08-12 19:43:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0
144,605,95,PER,2005-08-11 22:15:00,2005-08-11 23:15:00,0,0,0,0,0,0,0,0,1.5,0.5,1,0,0,0
141,605,96,PER,2005-08-13 23:05:00,2005-08-14 00:05:00,0,0,0,0,0,0,0,0,0,2,0,0,0,0
145,605,96,PER,2005-08-14 00:40:00,2005-08-14 01:50:00,0,0,0,0,0,0,0,1.5,2,2.5,0,0,0,0
154,605,96,SPO,2005-08-14 00:40:00,2005-08-14 01:50:00,0,0,0,0,0,0,0,0,0,0.5,1.5,0,0,0
158,605,96,PER,2005-08-14 00:00:00,2005-08-14 01:50:00,0,0,0,0,0,0,0,0.5,1,1.5,1,1,0,0
159,605,96,SPO,2005-08-14 00:00:00,2005-08-14 01:50:00,0,0,0,0,0.5,0.5,0,0.5,1,4.5,1,0,0,0
148,605,97,PER,2005-08-14 22:00:00,2005-08-14 23:30:00,0,0,0,0,0,0,0,0,2.5,2,0.5,0,0,0
155,605,97,SPO,2005-08-14 22:00:00,2005-08-14 23:30:00,0,0,0,0,0,0,0,0,0.5,1,2.5,0,0,0
