Magnitude ID,User ID,Obs Session ID,Shower,Start Date,End Date,Mag N6,Mag N5,Mag N4,Mag N3,Mag N2,Mag N1,Mag 0,Mag 1,Mag 2,Mag 3,Mag 4,Mag 5,Mag 6,Mag 7
20,584,13,PER,1998-08-11 21:15:00,1998-08-12 01:15:00,0,0,0,0,0,1,8,7,12,7,8,0,0,0
46,584,14,PER,1998-08-12 20:00:00,1998-08-13 01:15:00,0,0,0,0,3,1,10,11,16,10,11,0,0,0
58,584,15,PER,1998-08-13 20:30:00,1998-08-14 01:50:00,2,1,0,1,2,4,15,17,16,14,6,0,0,0
59,585,21,PER,1998-08-13 21:15:00,1998-08-14 01:30:00,1,0,1,0,0,6,12,4,8,6,3,0,0,0
60,585,21,SPO,1998-08-13 21:15:00,1998-08-14 01:30:00,0,1,0,1,1,2,2,3,2,2,2,0,0,0
61,586,22,LEO,1998-11-16 22:55:00,1998-11-16 23:30:00,0,0,1,16,9,9,12,3,9,7,1,1,0,0
62,586,22,LEO,1998-11-16 23:30:00,1998-11-16 23:43:00,1,1,3,10,3,6,9,3,5,1,1,0,0,0
63,586,22,LEO,1998-11-16 23:43:00,1998-11-16 23:56:00,0,1,3,8,5,6,4,2,3,3,2,0,0,0
64,586,22,LEO,1998-11-16 23:56:00,1998-11-17 00:10:00,1,1,4,16,8,11,10,5,3,3,2,1,0,0
65,586,22,LEO,1998-11-17 00:10:00,1998-11-17 00:23:00,0,0,6,4,5,1,8,2,5,3,5,1,0,0
66,586,22,LEO,1998-11-17 00:23:00,1998-11-17 00:30:00,0,3,4,11,4,5,1,3,0,0,0,0,0,0
67,586,22,LEO,1998-11-17 00:30:00,1998-11-17 00:41:00,2,1,5,9,9,1,6,3,2,6,2,0,0,0
68,586,22,LEO,1998-11-17 00:41:00,1998-11-17 00:50:00,1,0,7,21,12,5,2,1,1,2,0,1,0,0
69,586,22,LEO,1998-11-17 00:50:00,1998-11-17 00:56:00,1,1,1,5,8,2,10,1,1,1,0,0,0,0
70,586,22,LEO,1998-11-17 00:56:00,1998-11-17 01:06:00,1,1,5,10,4,3,6,2,1,1,0,0,0,0
71,586,22,LEO,1998-11-17 01:06:00,1998-11-17 01:21:00,3,2,3,12,12,9,20,15,6,0,0,0,0,0
72,586,22,LEO,1998-11-17 01:21:00,1998-11-17 01:30:00,0,1,1,9,2,11,9,8,1,0,0,0,0,0
73,586,22,LEO,1998-11-17 01:30:00,1998-11-17 01:43:00,0,1,1,7,7,3,8,8,2,2,0,0,0,0
74,586,22,LEO,1998-11-17 01:43:00,1998-11-17 01:53:00,1,2,3,8,8,14,9,14,1,0,0,0,0,0
75,586,22,LEO,1998-11-17 01:53:00,1998-11-17 02:02:00,0,0,3,10,13,8,9,13,2,0,2,0,0,0
76,586,22,LEO,1998-11-17 02:02:00,1998-11-17 02:06:00,0,1,5,5,2,5,2,5,1,0,0,0,0,0
77,586,22,LEO,1998-11-17 02:06:00,1998-11-17 02:17:00,2,2,2,4,12,7,12,10,1,1,1,0,0,0
78,586,22,LEO,1998-11-17 02:17:00,1998-11-17 02:24:00,3,1,2,4,11,1,13,12,2,1,2,0,0,0
79,586,22,LEO,1998-11-17 02:24:00,1998-11-17 02:31:00,1,0,3,6,1,9,5,12,4,0,0,0,0,0
80,586,22,LEO,1998-11-17 02:31:00,1998-11-17 02:49:00,0,2,2,3,7,7,8,8,3,2,0,0,0,0
81,586,22,LEO,1998-11-16 20:50:00,1998-11-16 21:52:00,0,0,0,9,3,3,3,13,4,3,0,0,0,0
82,586,22,LEO,1998-11-16 21:52:00,1998-11-16 22:55:00,0,0,0,5,9,5,9,10,2,1,0,0,0,0
220,615,119,SPO,1998-08-10 20:40:00,1998-08-11 02:30:00,0,0,0,0,0,0,1,3,1,7,5,0,0,0
224,615,119,PER,1998-08-10 20:40:00,1998-08-11 02:30:00,0,0,0,0,1,6,6,6,8,2,0,0,0,0
217,615,120,PER,1998-08-11 21:00:00,1998-08-12 02:30:00,0,0,0,0,3,3,11,9,8,5,1,0,0,0
223,615,120,SPO,1998-08-11 21:00:00,1998-08-12 02:30:00,0,0,0,0,0,0,3,2,8,10,4,2,0,0
219,615,121,SPO,1998-08-12 20:00:00,1998-08-13 03:00:00,0,0,0,0,0,1,3,10,16,23,11,1,0,0
225,615,121,PER,1998-08-12 20:00:00,1998-08-13 03:00:00,0,0,0,1,3,10,9,20,27,15,7,0,0,0
216,615,122,PER,1998-08-13 20:30:00,1998-08-14 02:40:00,0,0,0,0,1,6,16,13,18,13,3,0,0,0
221,615,122,SPO,1998-08-13 20:30:00,1998-08-14 02:40:00,0,0,0,0,1,3,4,6,16,19,13,1,0,0
222,615,122,SPO,1998-08-14 19:00:00,1998-08-14 23:40:00,0,0,0,0,0,1,1,5,7,13,7,0,0,0
218,615,123,PER,1998-08-14 19:00:00,1998-08-14 23:40:00,0,0,0,0,0,4,5,5,4,2,2,0,0,0
256,622,138,SPO,1998-04-19 09:10:00,1998-04-19 11:30:00,0,0,0,0,0,0,1,2,0,4,1,1,0,0
257,622,138,LYR,1998-04-19 09:10:00,1998-04-19 11:30:00,0,0,0,0,0,0,0,1,2,0,0,2,0,0
258,622,139,SPO,1998-04-22 08:50:00,1998-04-22 11:00:00,0,0,0,0,0,0,0,4,1,5,0,0,0,0
259,622,139,LYR,1998-04-22 08:50:00,1998-04-22 11:00:00,0,0,0,0,0,0,1,7,3,4,2,0,0,0
602,624,220,PER,1998-08-12 20:00:00,1998-08-13 02:00:00,0,0,1,0,1,3,11,17,12,11,4,3,0,0
603,624,221,LEO,1998-11-17 21:15:00,1998-11-17 23:05:00,0,1,2,1,4,3,3,3,2,1,2,1,0,0
625,629,231,TAU,1998-10-08 10:30:00,1998-10-08 15:00:00,0,0,0,0,1,0,0,0,1,0,0,0,0,0
642,629,231,DRA,1998-10-08 10:30:00,1998-10-08 15:00:00,0,0,1,2,4,13,19,24,21,15,2,0,0,0
796,629,231,SPO,1998-10-08 10:30:00,1998-10-08 15:00:00,0,0,0,1,0,0,6,2,4,1,0,0,0,0
720,629,232,ORI,1998-10-21 16:00:00,1998-10-21 19:00:00,0,0,0,0,0,2,7,6,17,11,5,2,0,0
742,629,232,SPO,1998-10-21 16:00:00,1998-10-21 19:00:00,0,0,0,0,0,0,1,2,6,11,6,3,0,0
628,629,233,ORI,1998-10-29 15:00:00,1998-10-29 19:00:00,0,0,0,0,0,1,1,1,3,2,2,2,0,0
649,629,233,SPO,1998-10-29 15:00:00,1998-10-29 19:00:00,0,0,0,0,1,2,1,7,14,7,5,3,0,0
661,629,233,TAU,1998-10-29 15:00:00,1998-10-29 19:00:00,0,0,0,0,1,0,3,5,5,8,5,1,0,0
