Magnitude ID,User ID,Obs Session ID,Shower,Start Date,End Date,Mag N6,Mag N5,Mag N4,Mag N3,Mag N2,Mag N1,Mag 0,Mag 1,Mag 2,Mag 3,Mag 4,Mag 5,Mag 6,Mag 7
86,593,57,LEO,2004-11-19 19:45:00,2004-11-19 20:45:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0
87,593,57,LEO,2004-11-19 21:00:00,2004-11-19 22:00:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0
89,593,57,SPO,2004-11-19 19:45:00,2004-11-19 22:00:00,0,0,0,0,0,0,0,1,3,14,2,0,0,0
135,605,94,PER,2004-08-11 20:40:00,2004-08-11 20:45:00,0,0,0,0,0,0,0,0.5,2.5,0,0,0,0,0
136,605,94,PER,2004-08-11 23:20:00,2004-08-11 23:35:00,0,0,0,0,0,0,2,3,0,0,0,0,0,0
137,605,94,PER,2004-08-11 21:10:00,2004-08-11 21:15:00,0,0,0,0,0,0,0,3,1.5,0.5,0,0,0,0
138,605,94,PER,2004-08-11 20:00:00,2004-08-11 20:05:00,0,0,0,0,0,0,0,0.5,1.5,0,0,0,0,0
139,605,94,PER,2004-08-11 20:25:00,2004-08-11 20:30:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0
140,605,94,PER,2004-08-11 21:45:00,2004-08-11 21:50:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142,605,94,PER,2004-08-11 20:55:00,2004-08-11 21:00:00,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0
143,605,94,PER,2004-08-12 00:10:00,2004-08-12 00:15:00,0,0,0,0,0,0,0,1,5,2,0,0,0,0
146,605,94,PER,2004-08-11 23:05:00,2004-08-11 23:20:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147,605,94,PER,2004-08-11 20:05:00,2004-08-11 20:10:00,0,1,0,0,0,0,0,1.5,0.5,0,0,0,0,0
149,605,94,PER,2004-08-12 01:00:00,2004-08-12 01:05:00,0,0,0,0,0,1,0,2,0,0,0,0,0,0
150,605,94,PER,2004-08-11 21:00:00,2004-08-11 21:05:00,0,0,0,0,0,0,0,0,1,0,1,0,0,0
151,605,94,PER,2004-08-11 21:30:00,2004-08-11 21:35:00,0,0,0,0,0,0,0,0,1,2,0,0,0,0
152,605,94,PER,2004-08-11 20:30:00,2004-08-11 20:35:00,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0
153,605,94,PER,2004-08-11 20:10:00,2004-08-11 20:15:00,0,0,0,0,0,0,0,1,0.5,0.5,0,0,0,0
156,605,94,PER,2004-08-11 21:15:00,2004-08-11 21:20:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
157,605,94,PER,2004-08-12 00:15:00,2004-08-12 00:20:00,0,0,0,0,0,0,0,0,0.5,1.5,0.5,0.5,0,0
160,605,94,PER,2004-08-11 20:45:00,2004-08-11 20:50:00,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
161,605,94,PER,2004-08-11 22:55:00,2004-08-11 23:00:00,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0
162,605,94,PER,2004-08-11 21:35:00,2004-08-11 21:40:00,0,0,0,0,0,0,0,2,1,0,0,0,0,0
163,605,94,PER,2004-08-12 00:40:00,2004-08-12 00:45:00,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0
164,605,94,PER,2004-08-12 01:05:00,2004-08-12 01:10:00,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0
165,605,94,PER,2004-08-11 23:35:00,2004-08-11 23:40:00,0,0,0,0,0,0,2,0,0,0,0,0,0,0
166,605,94,PER,2004-08-11 20:35:00,2004-08-11 20:40:00,0,0,0,0,0,0,0,0,1.5,0.5,0,0,0,0
167,605,94,PER,2004-08-11 20:15:00,2004-08-11 20:20:00,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
168,605,94,PER,2004-08-11 21:05:00,2004-08-11 21:10:00,0,0,0,0.5,0.5,0,0,0,1,2,0,0,0,0
169,605,94,PER,2004-08-12 00:20:00,2004-08-12 00:25:00,0,0,0,0,0,0,0,2,1,0,0.5,0.5,0,0
170,605,94,PER,2004-08-11 23:55:00,2004-08-12 00:10:00,0,0,0,0,0,0,1.5,0.5,1.5,1.5,0,0,0,0
171,605,94,PER,2004-08-11 21:20:00,2004-08-11 21:25:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
172,605,94,PER,2004-08-11 20:50:00,2004-08-11 20:55:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
173,605,94,PER,2004-08-12 00:25:00,2004-08-12 00:30:00,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
174,605,94,PER,2004-08-11 21:40:00,2004-08-11 21:45:00,0,0,0,0,0,0,0,0,0.5,1.5,0,0,0,0
175,605,94,PER,2004-08-12 00:50:00,2004-08-12 00:55:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
176,605,94,PER,2004-08-11 20:20:00,2004-08-11 20:25:00,0,0,0,1,0,0,0,0,1,1,0,0,0,0
206,610,114,SPO,2004-04-22 21:10:00,2004-04-22 21:40:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
210,610,114,LYR,2004-04-22 21:10:00,2004-04-22 21:40:00,0,0,0,0,0,0,1,1,1,0,0,0,0,0
604,625,224,PER,2004-08-12 19:10:00,2004-08-12 21:05:00,0,0,0,0.5,0.5,2,3.5,4,5.5,11.5,5,0.5,0,0
605,625,224,CAP,2004-08-12 19:10:00,2004-08-12 21:05:00,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0
608,625,224,KCG,2004-08-12 19:10:00,2004-08-12 21:05:00,0,0,0,0,0,0,0.5,1.5,0,0,0,0,0,0
