Magnitude ID,User ID,Obs Session ID,Shower,Start Date,End Date,Mag N6,Mag N5,Mag N4,Mag N3,Mag N2,Mag N1,Mag 0,Mag 1,Mag 2,Mag 3,Mag 4,Mag 5,Mag 6,Mag 7
213,612,116,SPO,2010-04-22 22:40:00,2010-04-22 23:10:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0
214,612,116,LYR,2010-04-22 22:40:00,2010-04-22 23:10:00,0,0,0,0,0,0,4,1,0,0,0,0,0,0
7486,811,2305,DRA,2010-10-07 17:26:00,2010-10-07 20:30:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7487,811,2305,SPO,2010-10-07 17:26:00,2010-10-07 20:30:00,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8242,375,2482,PER,2010-08-13 08:30:00,2010-08-13 09:30:00,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8245,375,2483,GEM,2010-12-15 04:30:00,2010-12-15 04:59:00,0,0,0,0,0,0,2,1,0,0,0,0,0,0
8246,375,2483,GEM,2010-12-15 05:00:00,2010-12-15 05:29:00,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11304,112,3396,PER,2010-08-12 00:20:00,2010-08-12 01:10:00,0,0,0,0,0,2,0,4,2,5,2,1,1,0
11332,112,3396,PER,2010-08-12 01:10:00,2010-08-12 01:40:00,0,0,0,0,0,1,1,0,6,6,3,3,0,0
11388,112,3396,SPO,2010-08-11 20:00:00,2010-08-12 01:40:00,0,0,0,0,0,0,0,1,0,1,0,2,3,0
11443,112,3396,KCG,2010-08-12 00:20:00,2010-08-12 01:40:00,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11531,112,3396,ANT,2010-08-11 20:30:00,2010-08-12 02:30:00,0,0,0,0,0,0,0,0,1,2,2,1,1,0
11316,112,3397,PER,2010-08-13 01:40:00,2010-08-13 02:00:00,0,0,0,0,0,0,4,3,7,3,5,3,0,0
11329,112,3397,SDA,2010-08-12 23:50:00,2010-08-13 01:40:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11340,112,3397,PER,2010-08-13 02:00:00,2010-08-13 02:30:00,0,0,0,0,0,1,3,1,1,6,3,2,0,0
11391,112,3397,PER,2010-08-12 21:50:00,2010-08-12 22:40:00,0,0,0,0,0,0,3,3,5,4,3,3,1,0
11426,112,3397,PER,2010-08-13 20:00:00,2010-08-13 20:50:00,0,0,0,0,0,0,0,1,3,4,3,0,0,0
11427,112,3397,PER,2010-08-12 23:50:00,2010-08-13 00:20:00,0,0,0,0,0,0,0,3,4,1,5,2,1,0
11475,112,3397,KCG,2010-08-12 20:30:00,2010-08-13 02:30:00,0,0,0,0,0,0,0,0,0,1,2,1,0,0
11534,112,3397,SPO,2010-08-12 20:30:00,2010-08-13 02:30:00,0,0,0,0,0,0,0,2,0,2,1,4,5,0
11539,112,3397,PER,2010-08-13 01:00:00,2010-08-13 01:40:00,0,0,0,0,0,3,3,3,4,8,5,1,0,0
11460,112,3398,PER,2010-08-13 20:30:00,2010-08-13 20:40:00,0,0,0,0,0,0,0,0,1,2,0,0,0,0
11587,345,3420,GEM,2010-12-13 15:15:00,2010-12-13 16:15:00,0,0,0,0,0,0,0,4,2,1,0,0,0,0
11592,345,3421,GEM,2010-12-14 17:25:00,2010-12-14 18:25:00,0,0,0,1,3,5,5,7,5,0,0,0,0,0
11593,345,3421,GEM,2010-12-14 18:25:00,2010-12-14 19:25:00,0,0,0,0,0,0,8,11,5,0,0,0,0,0
11680,7270,3482,PER,2010-08-12 22:05:00,2010-08-12 22:45:00,0,1,1,0,0,2,1,2,2,0,0,0,0,0
11706,7270,3482,KCG,2010-08-12 22:05:00,2010-08-13 01:15:00,0,0,0,0,0,0,0,1,1,2,0,1,0,0
11686,7270,3483,SPO,2010-08-14 21:24:00,2010-08-14 23:25:00,0,0,0,0,1,0,0,0,1,0,1,1,0,0
11719,7270,3483,PER,2010-08-14 21:24:00,2010-08-14 22:00:00,0,0,1,0,0,1,0,1,1,0,0,0,0,0
11721,7270,3483,PER,2010-08-14 22:00:00,2010-08-14 22:30:00,0,0,0,0,1,0,0,0,1,2,0,2,0,0
11725,7270,3483,PER,2010-08-14 22:30:00,2010-08-14 23:00:00,0,0,0,0,1,0,0,0,1,1,0,0,0,0
