Magnitude ID,User ID,Obs Session ID,Shower,Start Date,End Date,Mag N6,Mag N5,Mag N4,Mag N3,Mag N2,Mag N1,Mag 0,Mag 1,Mag 2,Mag 3,Mag 4,Mag 5,Mag 6,Mag 7
286458,194,79777,QUA,2020-01-01 03:25:00,2020-01-01 04:00:00,0,0,0,0,0,0,1,0,0,0,2,0,0,0
286459,194,79777,SPO,2020-01-01 03:25:00,2020-01-01 04:00:00,0,0,0,0,0,0,0,2,0.5,2,1,0.5,0,0
286460,44,79778,ANT,2020-01-01 23:10:00,2020-01-02 01:20:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
286461,44,79778,DLM,2020-01-01 23:10:00,2020-01-02 01:20:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
286462,44,79778,QUA,2020-01-01 23:10:00,2020-01-02 01:20:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
286463,44,79778,SPO,2020-01-01 23:10:00,2020-01-02 01:20:00,0,0,0,0,0,1,0,1,2,0,2,4,0,0
286464,82,79779,ANT,2020-01-02 02:10:00,2020-01-02 05:25:00,0,0,0,0,0,0,0,0,0,2.5,1.5,3.5,1.5,0
286465,82,79779,QUA,2020-01-02 02:10:00,2020-01-02 05:25:00,0,0,0,0,0,1,1,0.5,1.5,3.5,4.5,5.5,0.5,0
286466,82,79779,DLM,2020-01-02 02:10:00,2020-01-02 05:25:00,0,0,0,0,0,1,0,1,0.5,1,1.5,1,0,0
286467,82,79779,SPO,2020-01-02 02:10:00,2020-01-02 05:25:00,0,0,0,0,0,1,1.5,1,4.5,7,13,9,6,0
286468,131,79780,QUA,2020-01-02 01:54:00,2020-01-02 04:05:00,0,0,0,0,0,0,0,0,3,1,1,0,0,0
286469,131,79780,DLM,2020-01-02 01:54:00,2020-01-02 04:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286470,131,79780,ANT,2020-01-02 01:54:00,2020-01-02 04:05:00,0,0,0,0,0,0,0,0,1,0,1,0,0,0
286471,131,79780,SPO,2020-01-02 01:54:00,2020-01-02 04:05:00,0,0,0,0,0,0,0,2,3,5,8,1,0,0
286476,210,79782,ANT,2020-01-01 23:30:00,2020-01-02 05:15:00,0,0,0,0,0,0,0,1,1,2,5,8,0,0
286477,210,79782,QUA,2020-01-01 23:30:00,2020-01-02 01:45:00,0,0,0,0,0,0,1,1,2,1,5,2,1,0
286478,210,79782,QUA,2020-01-02 02:15:00,2020-01-02 05:15:00,0,0,0,0,1,0,0,2,3,8,10,2,1,0
286479,210,79782,DLM,2020-01-01 23:30:00,2020-01-02 05:15:00,0,0,0,0,0,0,0,1,0,2,5,3,0,0
286480,210,79782,SPO,2020-01-01 23:30:00,2020-01-02 05:15:00,0,0,0,0,0,1,1,2,3,8,18,27,11,0
