Magnitude ID,User ID,Obs Session ID,Shower,Start Date,End Date,Mag N6,Mag N5,Mag N4,Mag N3,Mag N2,Mag N1,Mag 0,Mag 1,Mag 2,Mag 3,Mag 4,Mag 5,Mag 6,Mag 7
88,593,58,LEO,2006-11-18 19:10:00,2006-11-18 22:30:00,0,0,0,0,0,0,0,1,1,2,0,0,0,0
90,593,58,SPO,2006-11-18 19:10:00,2006-11-18 22:30:00,0,0,0,0,0,0,1,0,6,6,0,0,0,0
105,601,80,PER,2006-08-12 21:40:00,2006-08-12 22:30:00,0,0,0,0,0,0,0.5,1.5,0,1,1,0,0,0
107,601,80,PER,2006-08-12 22:40:00,2006-08-13 00:10:00,0,0,1,1.5,4,2,2,1.5,2.5,0.5,0,0,0,0
109,601,80,PER,2006-08-13 00:20:00,2006-08-13 00:30:00,0,0,0,0,0,0,1,0,1,0,0,0,0,0
111,601,80,SPO,2006-08-12 21:40:00,2006-08-13 00:30:00,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0
112,601,81,PER,2006-08-14 19:30:00,2006-08-14 20:00:00,0,0,0,1,1,0,1,0.5,1.5,0,1.5,0.5,0,0
116,601,81,SPO,2006-08-14 19:30:00,2006-08-14 20:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0
215,613,117,PER,2006-08-12 22:00:00,2006-08-13 02:00:00,0,0,0,0,4,7,3,1.5,4.5,1,0,0,0,0
242,619,127,LEO,2006-11-18 02:20:00,2006-11-18 03:40:00,0,0,0,1,0.5,0.5,0,0.5,0.5,1,1,1,0,0
251,619,127,SPO,2006-11-18 02:20:00,2006-11-18 03:40:00,0,0,0,0,1.5,1,1,0.5,1.5,1,3.5,2,0,0
1627,67,603,STA,2006-11-18 23:33:00,2006-11-19 01:03:00,0,0,0,0,0,0,0,1.5,1,1.5,2,0,0,0
1631,67,603,AMO,2006-11-18 23:33:00,2006-11-19 01:03:00,0,0,0,0,0,1.5,1,0.5,1,0,0,1,0,0
1633,67,603,LEO,2006-11-18 23:33:00,2006-11-19 01:03:00,0,0,0,1.5,3,5.5,8.5,16,6,10.5,11.5,2.5,0,0
1634,67,603,NTA,2006-11-18 23:33:00,2006-11-19 01:03:00,0,0,0,0,0,0,0.5,1,1,0.5,0,0,0,0
1652,67,603,SPO,2006-11-18 23:33:00,2006-11-19 01:03:00,0,0,0,0,0.5,2,7,8,13,10,13,7.5,0,0
3449,422,1086,SAG,2006-05-22 22:56:00,2006-05-23 01:21:00,0,0,0,0,1,0,1,2,0,1,1,0,0,0
3645,422,1086,SPO,2006-05-22 22:56:00,2006-05-23 01:21:00,0,0,0,0,0,1,2,4,6,13,7,2,0,0
3666,422,1087,SPO,2006-05-25 22:00:00,2006-05-26 00:02:00,0,0,0,0,0,0,2,1,6,7,7,11,4,0
3233,422,1088,CAP,2006-07-23 23:43:00,2006-07-24 01:49:00,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3261,422,1088,CAP,2006-07-23 22:52:00,2006-07-24 01:22:00,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3265,422,1088,PER,2006-07-23 23:43:00,2006-07-24 01:49:00,0,0,0,0,0,0,0,0,4,2,0,0,0,0
3557,422,1088,SPO,2006-07-23 23:43:00,2006-07-24 01:49:00,0,0,0,0,0,1,0,2,7,10,10,10,3,0
3297,422,1089,PER,2006-07-24 22:52:00,2006-07-25 01:22:00,0,0,0,0,0,0,0,0,0,2,1,0,0,0
3495,422,1089,NDA,2006-07-24 22:52:00,2006-07-25 01:22:00,0,0,0,0,0,0,0,0,1,6,2,1,0,0
3597,422,1089,SPO,2006-07-24 22:52:00,2006-07-25 01:22:00,0,0,0,0,0,0,2,2,12,22,11,13,6,0
3744,422,1089,SDA,2006-07-24 22:52:00,2006-07-25 01:22:00,0,0,0,0,0,0,0,0,1,4,0,0,0,0
3143,422,1090,SDA,2006-07-25 22:04:00,2006-07-26 01:48:00,0,0,0,0,0,0,2,4,2,5,4,2,0,0
3322,422,1090,CAP,2006-07-25 22:04:00,2006-07-26 01:48:00,0,0,0,0,0,0,1,0,1,3,5,1,0,0
3356,422,1090,PER,2006-07-25 22:04:00,2006-07-26 01:48:00,0,0,0,0,0,0,0,3,6,5,3,2,0,0
3382,422,1090,CAP,2006-07-25 21:53:00,2006-07-26 01:37:00,0,0,0,0,0,0,0,1,1,6,1,0,0,0
3521,422,1090,NDA,2006-07-25 22:04:00,2006-07-26 01:48:00,0,0,0,0,0,0,0,0,2,6,3,4,0,0
3641,422,1090,SPO,2006-07-25 22:04:00,2006-07-26 01:48:00,0,0,0,0,0,1,0,4,16,25,34,23,6,0
3676,422,1090,PAU,2006-07-25 22:04:00,2006-07-26 01:48:00,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3192,422,1091,SDA,2006-07-26 21:53:00,2006-07-27 01:37:00,0,0,0,0,0,0,0,0,2,2,3,0,0,0
3418,422,1091,PER,2006-07-26 21:53:00,2006-07-27 01:37:00,0,0,0,0,0,0,0,3,3,2,0,1,0,0
3696,422,1091,SPO,2006-07-26 21:53:00,2006-07-27 01:37:00,0,0,0,0,0,1,0,1,6,17,10,10,0,0
3136,422,1092,SPO,2006-07-27 21:40:00,2006-07-28 01:50:00,0,0,0,0,0,1,3,6,9,27,18,26,12,0
3246,422,1092,SDA,2006-07-27 21:40:00,2006-07-28 01:50:00,0,0,0,0,0,1,2,3,4,28,5,6,3,0
3429,422,1092,CAP,2006-07-27 21:40:00,2006-07-28 01:50:00,0,0,0,0,0,0,2,1,1,3,3,4,0,0
3475,422,1092,PER,2006-07-27 21:40:00,2006-07-28 01:50:00,0,0,0,0,0,1,0,0,4,12,5,3,0,0
3587,422,1092,NDA,2006-07-27 21:40:00,2006-07-28 01:50:00,0,0,0,0,0,0,0,0,0,5,1,1,1,0
3152,422,1094,URS,2006-12-22 18:10:00,2006-12-22 20:15:00,0,0,0,1,0,1,2,1,4,5,2,0,0,0
3207,422,1094,SPO,2006-12-22 18:10:00,2006-12-22 20:15:00,0,0,0,0,0,0,1,2,2,5,2,0,0,0
3919,740,1166,SPO,2006-06-26 21:05:00,2006-06-26 22:37:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3931,740,1167,SPO,2006-06-30 21:25:00,2006-06-30 23:14:00,0,0,0,0,0,0,1.5,1.5,0,1,0,0,0,0
3940,740,1168,SPO,2006-07-02 21:16:00,2006-07-02 23:21:00,0,0,0,0,0,0,0,2.5,3.5,2,0,0,0,0
4054,740,1168,CAP,2006-07-02 21:16:00,2006-07-02 23:21:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3945,740,1169,SPO,2006-07-05 21:40:00,2006-07-05 23:10:00,0,0,0,0,0,0,0,2,0,1,0,0,0,0
4060,740,1169,CAP,2006-07-05 21:40:00,2006-07-05 23:10:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4065,740,1169,PER,2006-07-05 21:40:00,2006-07-05 23:10:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3949,740,1170,SPO,2006-07-09 21:21:00,2006-07-09 22:26:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3950,740,1171,SPO,2006-07-10 21:19:00,2006-07-10 23:22:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3951,740,1172,SPO,2006-07-16 21:16:00,2006-07-16 23:03:00,0,0,0,0,0,0,0,2,0,0,1,0,0,0
3957,740,1172,NDA,2006-07-16 21:16:00,2006-07-16 23:03:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4030,740,1172,SAG,2006-07-16 21:16:00,2006-07-16 23:03:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4032,740,1172,SDA,2006-07-16 21:16:00,2006-07-16 23:03:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3955,740,1173,SPO,2006-07-18 21:03:00,2006-07-18 23:16:00,0,0,0,0,0,1,0,6,4,2,2,0,0,0
