Rate ID,User ID,Obs Session ID,Start Date,End Date,Ra,Decl,Teff,F,Lm,Shower,Method,Number
752582,4890,65724,2014-04-21 20:20:00,2014-04-21 21:20:00,225,70,1,1,5.5,LYR,C,1
752583,4890,65724,2014-04-21 20:20:00,2014-04-21 21:20:00,225,70,1,1,5.5,SPO,C,2
752584,4890,65724,2014-04-21 21:55:00,2014-04-21 22:23:00,233,30,0.47,1,5.79,LYR,C,3
752585,4890,65724,2014-04-21 21:55:00,2014-04-21 22:23:00,233,30,0.47,1,5.79,SPO,C,4
752586,4890,65725,2014-04-20 22:00:00,2014-04-20 23:00:00,240,65,1,1,4.78,LYR,C,1
752587,4890,65725,2014-04-20 22:00:00,2014-04-20 23:00:00,240,65,1,1,4.78,SPO,C,3
752588,6130,65726,2014-04-20 22:00:00,2014-04-20 23:00:00,233,30,1,1,4.81,LYR,C,2
752589,6130,65726,2014-04-20 22:00:00,2014-04-20 23:00:00,233,30,1,1,4.81,SPO,C,3
752590,7107,65727,2014-04-20 22:00:00,2014-04-20 23:00:00,233,30,1,1,4.93,LYR,C,2
752591,7107,65727,2014-04-20 22:00:00,2014-04-20 23:00:00,233,30,1,1,4.93,SPO,C,2
813523,6143,69252,2014-08-12 21:00:00,2014-08-12 21:30:00,2,30,0.25,1.17,5.49,PER,C,4
813524,6143,69252,2014-08-12 21:00:00,2014-08-12 21:30:00,2,30,0.25,1.17,5.49,KCG,C,0
813525,6143,69252,2014-08-12 21:00:00,2014-08-12 21:30:00,2,30,0.25,1.17,5.49,SPO,C,0
813526,6143,69252,2014-08-12 21:30:00,2014-08-12 22:00:00,2,30,0.5,1.17,5.49,PER,C,3
813527,6143,69252,2014-08-12 21:30:00,2014-08-12 22:00:00,2,30,0.5,1.17,5.49,KCG,C,0
813528,6143,69252,2014-08-12 21:30:00,2014-08-12 22:00:00,2,30,0.5,1.17,5.49,SPO,C,2
813529,6143,69252,2014-08-12 22:04:00,2014-08-12 22:30:00,2,30,0.433,1.25,5.29,PER,C,2
813530,6143,69252,2014-08-12 22:04:00,2014-08-12 22:30:00,2,30,0.433,1.25,5.29,KCG,C,0
813531,6143,69252,2014-08-12 22:04:00,2014-08-12 22:30:00,2,30,0.433,1.25,5.29,SPO,C,0
813532,6143,69252,2014-08-12 22:30:00,2014-08-12 22:57:00,2,30,0.45,1.25,5.29,PER,C,2
813533,6143,69252,2014-08-12 22:30:00,2014-08-12 22:57:00,2,30,0.45,1.25,5.29,KCG,C,1
813534,6143,69252,2014-08-12 22:30:00,2014-08-12 22:57:00,2,30,0.45,1.25,5.29,SPO,C,2
826631,6559,69910,2014-12-13 16:36:00,2014-12-13 18:36:00,69,17,2,1,3,GEM,C,2
826632,6559,69910,2014-12-13 16:36:00,2014-12-13 18:36:00,69,17,2,1,3,SPO,C,0
826633,6559,69910,2014-12-13 18:36:00,2014-12-13 19:36:00,69,17,1,1,3,GEM,C,17
826634,6559,69910,2014-12-13 18:36:00,2014-12-13 19:36:00,69,17,1,1,3,SPO,C,0
826635,6559,69910,2014-12-13 19:36:00,2014-12-13 20:00:00,69,17,0.4,1,3,GEM,C,12
826636,6559,69910,2014-12-13 19:36:00,2014-12-13 20:00:00,69,17,0.4,1,3,SPO,C,0
826637,6559,69910,2014-12-13 20:00:00,2014-12-13 21:15:00,69,17,1.25,1,3,GEM,C,19
826638,6559,69910,2014-12-13 20:00:00,2014-12-13 21:15:00,69,17,1.25,1,3,SPO,C,1
826647,6558,69912,2014-12-13 16:36:00,2014-12-13 18:36:00,15,61,2,1,3,GEM,C,9
826648,6558,69912,2014-12-13 16:36:00,2014-12-13 18:36:00,15,61,2,1,3,SPO,C,1
826649,6558,69912,2014-12-13 18:36:00,2014-12-13 19:36:00,135,19,1,1,3,GEM,C,10
