Rate ID,User ID,Obs Session ID,Start Date,End Date,Ra,Decl,Teff,F,Lm,Shower,Method,Number
964043,194,79777,2020-01-01 03:25:00,2020-01-01 04:00:00,225,60,0.5833,1,5.5,QUA,C,3
964044,194,79777,2020-01-01 03:25:00,2020-01-01 04:00:00,225,60,0.5833,1,5.5,SPO,C,6
964045,44,79778,2020-01-01 23:10:00,2020-01-02 00:15:00,105,30,1.05,1,6.2,ANT,P,1
964046,44,79778,2020-01-01 23:10:00,2020-01-02 00:15:00,105,30,1.05,1,6.2,DLM,P,0
964047,44,79778,2020-01-01 23:10:00,2020-01-02 00:15:00,105,30,1.05,1,6.2,QUA,P,0
964048,44,79778,2020-01-01 23:10:00,2020-01-02 00:15:00,105,30,1.05,1,6.2,SPO,P,5
964049,44,79778,2020-01-02 00:15:00,2020-01-02 01:20:00,165,50,1.03,1.1,6.2,ANT,P,0
964050,44,79778,2020-01-02 00:15:00,2020-01-02 01:20:00,165,50,1.03,1.1,6.2,DLM,P,1
964051,44,79778,2020-01-02 00:15:00,2020-01-02 01:20:00,165,50,1.03,1.1,6.2,QUA,P,1
964052,44,79778,2020-01-02 00:15:00,2020-01-02 01:20:00,165,50,1.03,1.1,6.2,SPO,P,5
964053,82,79779,2020-01-02 02:10:00,2020-01-02 03:10:00,160,25,1,1,6.3,ANT,C,2
964054,82,79779,2020-01-02 02:10:00,2020-01-02 03:10:00,160,25,1,1,6.3,QUA,C,3
964055,82,79779,2020-01-02 02:10:00,2020-01-02 03:10:00,160,25,1,1,6.3,DLM,C,2
964056,82,79779,2020-01-02 02:10:00,2020-01-02 03:10:00,160,25,1,1,6.3,SPO,C,12
964057,82,79779,2020-01-02 03:10:00,2020-01-02 04:10:00,175,25,1,1,6.32,ANT,C,3
964058,82,79779,2020-01-02 03:10:00,2020-01-02 04:10:00,175,25,1,1,6.32,QUA,C,5
964059,82,79779,2020-01-02 03:10:00,2020-01-02 04:10:00,175,25,1,1,6.32,DLM,C,2
964060,82,79779,2020-01-02 03:10:00,2020-01-02 04:10:00,175,25,1,1,6.32,SPO,C,12
964061,82,79779,2020-01-02 04:10:00,2020-01-02 05:25:00,190,25,1.25,1,6.32,ANT,C,4
964062,82,79779,2020-01-02 04:10:00,2020-01-02 05:25:00,190,25,1.25,1,6.32,QUA,C,10
964063,82,79779,2020-01-02 04:10:00,2020-01-02 05:25:00,190,25,1.25,1,6.32,DLM,C,2
964064,82,79779,2020-01-02 04:10:00,2020-01-02 05:25:00,190,25,1.25,1,6.32,SPO,C,19
964065,131,79780,2020-01-02 01:54:00,2020-01-02 03:00:00,165,30,1.1,1,6.62,QUA,C,3
964066,131,79780,2020-01-02 01:54:00,2020-01-02 03:00:00,165,30,1.1,1,6.62,DLM,C,0
964067,131,79780,2020-01-02 01:54:00,2020-01-02 03:00:00,165,30,1.1,1,6.62,ANT,C,1
964068,131,79780,2020-01-02 01:54:00,2020-01-02 03:00:00,165,30,1.1,1,6.62,SPO,C,9
964069,131,79780,2020-01-02 03:00:00,2020-01-02 04:05:00,185,30,1.06,1,6.63,QUA,C,2
964070,131,79780,2020-01-02 03:00:00,2020-01-02 04:05:00,185,30,1.06,1,6.63,DLM,C,0
964071,131,79780,2020-01-02 03:00:00,2020-01-02 04:05:00,185,30,1.06,1,6.63,ANT,C,1
964072,131,79780,2020-01-02 03:00:00,2020-01-02 04:05:00,185,30,1.06,1,6.63,SPO,C,10
964081,210,79782,2020-01-01 23:30:00,2020-01-02 00:15:00,90,25,0.75,1,6.7,ANT,C,3
964082,210,79782,2020-01-01 23:30:00,2020-01-02 00:15:00,90,25,0.75,1,6.7,QUA,C,4
964083,210,79782,2020-01-01 23:30:00,2020-01-02 00:15:00,90,25,0.75,1,6.7,DLM,C,2
964084,210,79782,2020-01-01 23:30:00,2020-01-02 00:15:00,90,25,0.75,1,6.7,SPO,C,9
964085,210,79782,2020-01-02 00:15:00,2020-01-02 01:00:00,100,30,0.75,1,6.7,ANT,C,3
964086,210,79782,2020-01-02 00:15:00,2020-01-02 01:00:00,100,30,0.75,1,6.7,QUA,C,4
964087,210,79782,2020-01-02 00:15:00,2020-01-02 01:00:00,100,30,0.75,1,6.7,DLM,C,1
964088,210,79782,2020-01-02 00:15:00,2020-01-02 01:00:00,100,30,0.75,1,6.7,SPO,C,10
964089,210,79782,2020-01-02 01:00:00,2020-01-02 01:45:00,120,40,0.75,1,6.7,ANT,C,2
964090,210,79782,2020-01-02 01:00:00,2020-01-02 01:45:00,120,40,0.75,1,6.7,QUA,C,5
964091,210,79782,2020-01-02 01:00:00,2020-01-02 01:45:00,120,40,0.75,1,6.7,DLM,C,1
964092,210,79782,2020-01-02 01:00:00,2020-01-02 01:45:00,120,40,0.75,1,6.7,SPO,C,11
964093,210,79782,2020-01-02 02:15:00,2020-01-02 03:00:00,130,35,0.75,1,6.7,ANT,C,2
964094,210,79782,2020-01-02 02:15:00,2020-01-02 03:00:00,130,35,0.75,1,6.7,QUA,C,5
964095,210,79782,2020-01-02 02:15:00,2020-01-02 03:00:00,130,35,0.75,1,6.7,DLM,C,1
964096,210,79782,2020-01-02 02:15:00,2020-01-02 03:00:00,130,35,0.75,1,6.7,SPO,C,9
964097,210,79782,2020-01-02 03:00:00,2020-01-02 03:45:00,140,30,0.75,1,6.7,ANT,C,3
964098,210,79782,2020-01-02 03:00:00,2020-01-02 03:45:00,140,30,0.75,1,6.7,QUA,C,6
964099,210,79782,2020-01-02 03:00:00,2020-01-02 03:45:00,140,30,0.75,1,6.7,DLM,C,3
964100,210,79782,2020-01-02 03:00:00,2020-01-02 03:45:00,140,30,0.75,1,6.7,SPO,C,10
964101,210,79782,2020-01-02 03:45:00,2020-01-02 04:30:00,150,30,0.75,1,6.7,ANT,C,2
964102,210,79782,2020-01-02 03:45:00,2020-01-02 04:30:00,150,30,0.75,1,6.7,QUA,C,7
964103,210,79782,2020-01-02 03:45:00,2020-01-02 04:30:00,150,30,0.75,1,6.7,DLM,C,1
964104,210,79782,2020-01-02 03:45:00,2020-01-02 04:30:00,150,30,0.75,1,6.7,SPO,C,9
964105,210,79782,2020-01-02 04:30:00,2020-01-02 05:15:00,160,35,0.75,1,6.7,ANT,C,2
964106,210,79782,2020-01-02 04:30:00,2020-01-02 05:15:00,160,35,0.75,1,6.7,QUA,C,9
964107,210,79782,2020-01-02 04:30:00,2020-01-02 05:15:00,160,35,0.75,1,6.7,DLM,C,2
964108,210,79782,2020-01-02 04:30:00,2020-01-02 05:15:00,160,35,0.75,1,6.7,SPO,C,13
964109,194,79783,2020-01-03 04:08:00,2020-01-03 04:37:00,270,60,0.4833,1,5.6,QUA,C,2
964110,194,79783,2020-01-03 04:08:00,2020-01-03 04:37:00,270,60,0.4833,1,5.6,SPO,C,0
964139,131,79785,2020-01-03 01:30:00,2020-01-03 02:31:00,175,35,1.02,1,6.59,QUA,C,3
964140,131,79785,2020-01-03 01:30:00,2020-01-03 02:31:00,175,35,1.02,1,6.59,DLM,C,0
964141,131,79785,2020-01-03 01:30:00,2020-01-03 02:31:00,175,35,1.02,1,6.59,ANT,C,0
964142,131,79785,2020-01-03 01:30:00,2020-01-03 02:31:00,175,35,1.02,1,6.59,SPO,C,10
964143,131,79785,2020-01-03 02:31:00,2020-01-03 03:34:00,190,35,1.04,1,6.57,QUA,C,5
964144,131,79785,2020-01-03 02:31:00,2020-01-03 03:34:00,190,35,1.04,1,6.57,DLM,C,1
964145,131,79785,2020-01-03 02:31:00,2020-01-03 03:34:00,190,35,1.04,1,6.57,ANT,C,2
964146,131,79785,2020-01-03 02:31:00,2020-01-03 03:34:00,190,35,1.04,1,6.57,SPO,C,12
964147,131,79785,2020-01-03 03:34:00,2020-01-03 04:37:00,195,25,1.04,1,6.54,QUA,C,5
964148,131,79785,2020-01-03 03:34:00,2020-01-03 04:37:00,195,25,1.04,1,6.54,DLM,C,2
964149,131,79785,2020-01-03 03:34:00,2020-01-03 04:37:00,195,25,1.04,1,6.54,ANT,C,0
964150,131,79785,2020-01-03 03:34:00,2020-01-03 04:37:00,195,25,1.04,1,6.54,SPO,C,2
964151,82,79786,2020-01-03 01:58:00,2020-01-03 02:28:00,150,25,0.5,1,6.32,ANT,C,3
964152,82,79786,2020-01-03 01:58:00,2020-01-03 02:28:00,150,25,0.5,1,6.32,QUA,C,4
964153,82,79786,2020-01-03 01:58:00,2020-01-03 02:28:00,150,25,0.5,1,6.32,DLM,C,2
964154,82,79786,2020-01-03 01:58:00,2020-01-03 02:28:00,150,25,0.5,1,6.32,SPO,C,4
964155,82,79786,2020-01-03 02:30:00,2020-01-03 03:15:00,160,25,0.75,1,6.32,ANT,C,1
964156,82,79786,2020-01-03 02:30:00,2020-01-03 03:15:00,160,25,0.75,1,6.32,QUA,C,13
964157,82,79786,2020-01-03 02:30:00,2020-01-03 03:15:00,160,25,0.75,1,6.32,DLM,C,1
964158,82,79786,2020-01-03 02:30:00,2020-01-03 03:15:00,160,25,0.75,1,6.32,SPO,C,8
964159,82,79786,2020-01-03 03:15:00,2020-01-03 04:00:00,170,25,0.75,1,6.27,ANT,C,3
964160,82,79786,2020-01-03 03:15:00,2020-01-03 04:00:00,170,25,0.75,1,6.27,QUA,C,6
964161,82,79786,2020-01-03 03:15:00,2020-01-03 04:00:00,170,25,0.75,1,6.27,DLM,C,2
964162,82,79786,2020-01-03 03:15:00,2020-01-03 04:00:00,170,25,0.75,1,6.27,SPO,C,10
964163,82,79786,2020-01-03 04:00:00,2020-01-03 04:45:00,185,25,0.75,1,6.2,ANT,C,3
964164,82,79786,2020-01-03 04:00:00,2020-01-03 04:45:00,185,25,0.75,1,6.2,QUA,C,8
