Magnitude ID,User ID,Obs Session ID,Shower,Start Date,End Date,Mag N6,Mag N5,Mag N4,Mag N3,Mag N2,Mag N1,Mag 0,Mag 1,Mag 2,Mag 3,Mag 4,Mag 5,Mag 6,Mag 7
238,619,128,PER,2011-07-31 20:22:00,2011-07-31 23:44:00,0,0,0,0,0,0,0.5,1.5,2.5,3,4,5.5,1,0
249,619,128,SPO,2011-07-31 20:22:00,2011-07-31 23:00:00,0,0,0,0,0,0,0,2,4,7.5,6,8,1.5,0
250,619,128,SPO,2011-07-31 23:05:00,2011-07-31 23:44:00,0,0,0,0,0,0,0,0,0.5,2,2,2,0.5,0
240,619,131,SPO,2011-10-07 19:02:00,2011-10-07 20:58:00,0,0,0,0,0,0,0,1,0.5,1.5,1,0,0,0
851,639,329,SPO,2011-07-27 23:29:00,2011-07-28 03:00:00,0,0,0,0,1,1,3,2,4,5,4,0,0,0
856,639,329,SDA,2011-07-27 23:29:00,2011-07-28 03:00:00,0,0,0,0,0,0,0,0,1,0,1,0,0,0
859,639,329,PER,2011-07-27 23:29:00,2011-07-28 03:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
860,639,329,CAP,2011-07-27 23:29:00,2011-07-28 03:00:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0
846,639,330,DRA,2011-10-08 19:28:00,2011-10-08 20:11:00,0,0,0,1,0,3,3,4,2,2,0,0,0,0
848,639,330,DRA,2011-10-08 20:11:00,2011-10-08 21:40:00,0,0,0,0,0,1,3,3,4,6,3,6,1,0
853,639,330,SPO,2011-10-08 21:20:00,2011-10-08 21:30:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1022,648,359,SPO,2011-08-12 19:03:00,2011-08-12 19:53:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,648,359,PER,2011-08-12 19:03:00,2011-08-12 19:53:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1077,658,390,PER,2011-08-17 20:00:00,2011-08-17 21:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1086,658,390,SPO,2011-08-17 20:00:00,2011-08-17 21:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1078,658,391,QUA,2011-01-03 20:27:00,2011-01-03 20:47:00,0,0,0,0,0,0,0,0,1,2,2,0,0,0
1079,658,391,QUA,2011-01-03 20:47:00,2011-01-03 21:07:00,0,0,0,0,0,0,0,0,1,3,1,0,0,0
1080,658,391,QUA,2011-01-03 21:17:00,2011-01-03 21:37:00,0,0,0,0,0,0,0,0,1,1,4,0,0,0
1081,658,391,QUA,2011-01-03 21:37:00,2011-01-03 21:57:00,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1082,658,391,QUA,2011-01-03 22:04:00,2011-01-03 22:24:00,0,0,0,0,0,0,0,0,2,2,2,0,0,0
1083,658,391,QUA,2011-01-03 22:24:00,2011-01-03 22:44:00,0,0,0,0,0,0,0,1,5,2,2,0,0,0
1084,658,391,QUA,2011-01-03 22:44:00,2011-01-03 23:04:00,0,0,0,0,0,0,0,1,6,2,2,0,0,0
1085,658,391,QUA,2011-01-03 23:05:00,2011-01-03 23:25:00,0,0,0,0,0,0,0,0,2,3,2,0,0,0
1579,691,576,ORI,2011-10-22 23:10:00,2011-10-23 03:05:00,0,0,0,1,1,3,4,3,3,2,1,0,0,0
1582,691,576,NTA,2011-10-22 23:10:00,2011-10-23 03:05:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1583,691,576,SPO,2011-10-22 23:10:00,2011-10-23 03:05:00,0,0,0,0,0,1,2,3,4,3,0,0,0,0
3829,732,1111,LEO,2011-11-16 18:55:00,2011-11-16 23:30:00,0,0,0,0,3,3,4,8,1,0,0,0,0,0
3830,732,1111,SPO,2011-11-16 18:55:00,2011-11-16 23:30:00,0,0,0,0,2,3,2,3,3,1,0,0,0,0
3831,733,1113,LEO,2011-11-16 19:10:00,2011-11-16 23:40:00,0,0,0,0,2,3,2,2,1,2,0,0,0,0
3838,733,1113,SPO,2011-11-16 19:10:00,2011-11-16 23:40:00,0,0,0,0,0,1,2,3,2,0,0,0,0,0
3839,734,1114,DRA,2011-10-08 15:00:00,2011-10-08 16:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3840,734,1114,SPO,2011-10-08 15:00:00,2011-10-08 19:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3841,734,1114,DRA,2011-10-08 18:00:00,2011-10-08 19:00:00,0,0,0,0,0,0,1,2,0,0,0,0,0,0
4073,743,1193,ORI,2011-10-22 23:00:00,2011-10-23 00:00:00,0,0,0,0,0,0,0,2,2,2,0,0,0,0
4074,743,1193,ORI,2011-10-23 00:20:00,2011-10-23 01:20:00,0,0,0,0,0,0,1,1,5,2,3,2,0,0
4075,743,1193,SPO,2011-10-22 23:00:00,2011-10-23 00:00:00,0,0,0,0,0,0,0,0,2,3,6,0,0,0
4076,743,1193,SPO,2011-10-23 00:20:00,2011-10-23 01:20:00,0,0,0,0,0,0,0,0,0,4,4,0,0,0
4377,768,1306,DRA,2011-10-08 19:40:00,2011-10-08 19:45:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4378,768,1306,DRA,2011-10-08 20:40:00,2011-10-08 20:50:00,0,0,0,0,0,0,0,1,3,1,0,0,0,0
4379,768,1306,DRA,2011-10-08 20:50:00,2011-10-08 21:00:00,0,0,0,0,0,0,0,1,1,1,1,0,0,0
4380,768,1306,DRA,2011-10-08 19:50:00,2011-10-08 19:55:00,0,0,0,0,0,0,0,0,2,2,0,0,0,0
