Rate ID,User ID,Obs Session ID,Start Date,End Date,Ra,Decl,Teff,F,Lm,Shower,Method,Number
4029,649,360,1991-08-15 21:50:00,1991-08-16 00:00:00,315,45,2.17,1,5.69,PER,C,13
4030,649,360,1991-08-15 21:50:00,1991-08-16 00:00:00,315,45,2.17,1,5.69,DIV,C,0
4031,649,360,1991-08-15 21:50:00,1991-08-16 00:00:00,315,45,2.17,1,5.69,SPO,C,14
5849,683,560,1991-08-07 00:41:00,1991-08-07 01:46:00,15,35,1.07,1,6.1,PER,C,13
5850,683,560,1991-08-07 00:41:00,1991-08-07 01:46:00,15,35,1.07,1,6.1,CAP,C,1
5851,683,560,1991-08-07 00:41:00,1991-08-07 01:46:00,15,35,1.07,1,6.1,SDA,C,0
5852,683,560,1991-08-07 00:41:00,1991-08-07 01:46:00,15,35,1.07,1,6.1,NDA,C,0
5853,683,560,1991-08-07 00:41:00,1991-08-07 01:46:00,15,35,1.07,1,6.1,SIA,C,0
5854,683,560,1991-08-07 00:41:00,1991-08-07 01:46:00,15,35,1.07,1,6.1,NIA,C,0
5855,683,560,1991-08-07 00:41:00,1991-08-07 01:46:00,15,35,1.07,1,6.1,DIV,C,0
5856,683,560,1991-08-07 00:41:00,1991-08-07 01:46:00,15,35,1.07,1,6.1,SPO,C,11
5857,683,561,1991-08-10 22:04:00,1991-08-10 23:01:00,335,28,0.95,1,6.3,PER,C,13
5858,683,561,1991-08-10 22:04:00,1991-08-10 23:01:00,335,28,0.95,1,6.3,CAP,C,1
5859,683,561,1991-08-10 22:04:00,1991-08-10 23:01:00,335,28,0.95,1,6.3,KCG,C,5
5860,683,561,1991-08-10 22:04:00,1991-08-10 23:01:00,335,28,0.95,1,6.3,NDA,C,3
5861,683,561,1991-08-10 22:04:00,1991-08-10 23:01:00,335,28,0.95,1,6.3,DIV,C,0
5862,683,561,1991-08-10 22:04:00,1991-08-10 23:01:00,335,28,0.95,1,6.3,SPO,C,12
5863,683,561,1991-08-10 23:01:00,1991-08-11 00:02:00,5,28,1.01,1,6.3,PER,C,12
5864,683,561,1991-08-10 23:01:00,1991-08-11 00:02:00,5,28,1.01,1,6.3,CAP,C,0
5865,683,561,1991-08-10 23:01:00,1991-08-11 00:02:00,5,28,1.01,1,6.3,KCG,C,2
5866,683,561,1991-08-10 23:01:00,1991-08-11 00:02:00,5,28,1.01,1,6.3,NDA,C,0
5867,683,561,1991-08-10 23:01:00,1991-08-11 00:02:00,5,28,1.01,1,6.3,DIV,C,0
5868,683,561,1991-08-10 23:01:00,1991-08-11 00:02:00,5,28,1.01,1,6.3,SPO,C,17
5869,683,561,1991-08-11 00:32:00,1991-08-11 01:12:00,15,28,0.49,1,6.6,PER,C,13
5870,683,561,1991-08-11 00:32:00,1991-08-11 01:12:00,15,28,0.49,1,6.6,CAP,C,0
5871,683,561,1991-08-11 00:32:00,1991-08-11 01:12:00,15,28,0.49,1,6.6,KCG,C,2
5872,683,561,1991-08-11 00:32:00,1991-08-11 01:12:00,15,28,0.49,1,6.6,NDA,C,4
5873,683,561,1991-08-11 00:32:00,1991-08-11 01:12:00,15,28,0.49,1,6.6,DIV,C,0
5874,683,561,1991-08-11 00:32:00,1991-08-11 01:12:00,15,28,0.49,1,6.6,SPO,C,11
5875,683,562,1991-08-11 21:46:00,1991-08-11 23:47:00,343,30,1.96,1,6.2,PER,C,72
5876,683,562,1991-08-11 21:46:00,1991-08-11 23:47:00,343,30,1.96,1,6.2,KCG,C,8
5877,683,562,1991-08-11 21:46:00,1991-08-11 23:47:00,343,30,1.96,1,6.2,NDA,C,8
5878,683,562,1991-08-11 21:46:00,1991-08-11 23:47:00,343,30,1.96,1,6.2,DIV,C,0
5879,683,562,1991-08-11 21:46:00,1991-08-11 23:47:00,343,30,1.96,1,6.2,SPO,C,37
5880,683,563,1991-08-13 00:38:00,1991-08-13 01:39:00,20,30,1,1,6.3,PER,C,114
5881,683,563,1991-08-13 00:38:00,1991-08-13 01:39:00,20,30,1,1,6.3,KCG,C,2
5882,683,563,1991-08-13 00:38:00,1991-08-13 01:39:00,20,30,1,1,6.3,NDA,C,1
5883,683,563,1991-08-13 00:38:00,1991-08-13 01:39:00,20,30,1,1,6.3,DIV,C,0
5884,683,563,1991-08-13 00:38:00,1991-08-13 01:39:00,20,30,1,1,6.3,SPO,C,34
5885,683,563,1991-08-13 01:39:00,1991-08-13 02:32:00,33,30,0.87,1,6.3,PER,C,77
5886,683,563,1991-08-13 01:39:00,1991-08-13 02:32:00,33,30,0.87,1,6.3,KCG,C,0
5887,683,563,1991-08-13 01:39:00,1991-08-13 02:32:00,33,30,0.87,1,6.3,NDA,C,4
5888,683,563,1991-08-13 01:39:00,1991-08-13 02:32:00,33,30,0.87,1,6.3,DIV,C,0
5889,683,563,1991-08-13 01:39:00,1991-08-13 02:32:00,33,30,0.87,1,6.3,SPO,C,18
5890,683,564,1991-08-13 21:03:00,1991-08-13 22:28:00,335,25,1.38,1,6.35,PER,C,60
5891,683,564,1991-08-13 21:03:00,1991-08-13 22:28:00,335,25,1.38,1,6.35,KCG,C,3
5892,683,564,1991-08-13 21:03:00,1991-08-13 22:28:00,335,25,1.38,1,6.35,NDA,C,4
5893,683,564,1991-08-13 21:03:00,1991-08-13 22:28:00,335,25,1.38,1,6.35,DIV,C,0
5894,683,564,1991-08-13 21:03:00,1991-08-13 22:28:00,335,25,1.38,1,6.35,SPO,C,25
5895,683,564,1991-08-13 22:28:00,1991-08-13 23:52:00,355,25,1.37,1,6.3,PER,C,49
5896,683,564,1991-08-13 22:28:00,1991-08-13 23:52:00,355,25,1.37,1,6.3,KCG,C,5
5897,683,564,1991-08-13 22:28:00,1991-08-13 23:52:00,355,25,1.37,1,6.3,NDA,C,8
5898,683,564,1991-08-13 22:28:00,1991-08-13 23:52:00,355,25,1.37,1,6.3,DIV,C,0
5899,683,564,1991-08-13 22:28:00,1991-08-13 23:52:00,355,25,1.37,1,6.3,SPO,C,24
