Magnitude ID,User ID,Obs Session ID,Shower,Start Date,End Date,Mag N6,Mag N5,Mag N4,Mag N3,Mag N2,Mag N1,Mag 0,Mag 1,Mag 2,Mag 3,Mag 4,Mag 5,Mag 6,Mag 7
124,604,90,SPO,2001-08-11 21:34:00,2001-08-12 01:10:00,0,0,0,0,0,0,1,1,3,7.5,8,0.5,0,0
128,604,90,PER,2001-08-11 21:34:00,2001-08-12 01:10:00,0,0,0,0,1,2,5,11,13.5,13.5,5.5,0.5,0,0
125,604,91,PER,2001-08-12 20:10:00,2001-08-13 00:40:00,0,0,0,0,0.5,1,6.5,14.5,26,27.5,17.5,5.5,0,0
131,604,91,SPO,2001-08-12 20:10:00,2001-08-13 00:40:00,0,0,0,0,0,0,0.5,1,4.5,8.5,9.5,1,0,0
122,604,92,PER,2001-08-14 20:10:00,2001-08-15 00:16:00,0,0,0,0,0,0,0.5,2.5,2,5,7,0,0,0
123,604,92,SPO,2001-08-14 20:10:00,2001-08-15 00:16:00,0,0,0,0,0,0,0,0.5,3.5,6,6,1,0,0
127,604,93,PER,2001-08-15 19:45:00,2001-08-16 01:29:00,0,0,0,0,0,1,3.5,3,8.5,19,12,2,0,0
130,604,93,SPO,2001-08-15 19:45:00,2001-08-16 01:29:00,0,0,0,0,0,0,1.5,5,10,12,16,7,0.5,0
205,610,110,SPO,2001-10-21 20:50:00,2001-10-21 22:20:00,0,0,0,0,0,0,1,0,2,0,0,0,0,0
209,610,110,ORI,2001-10-21 20:50:00,2001-10-21 22:20:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0
207,610,112,SPO,2001-11-18 19:43:00,2001-11-18 23:31:00,0,0,0,0,0,0,0,5,7,8,1,0,0,0
208,610,112,LEO,2001-11-18 19:43:00,2001-11-18 23:31:00,0,1,2,9,10,30,36,54,26,14,6,0,0,0
1104,662,403,SPO,2001-01-03 09:15:00,2001-01-03 10:10:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1105,662,403,QUA,2001-01-03 09:15:00,2001-01-03 10:10:00,0,0,0,0,0,0,1,1,3,1,0,0,0,0
1264,666,468,SPO,2001-08-08 19:50:00,2001-08-08 20:55:00,0,0,0,0,0,0,0,0,1.5,0.5,3,2,0,0
1295,666,468,PER,2001-08-08 19:50:00,2001-08-08 20:55:00,0,0,0,0,0,0,0.5,1.5,1,0.5,1.5,0,0,0
1133,666,469,PER,2001-08-09 20:18:00,2001-08-09 22:41:00,0,0,0,0,0.5,0.5,1.5,1.5,0.5,3,2,0.5,0,0
1276,666,469,SPO,2001-08-09 20:18:00,2001-08-09 22:41:00,0,0,0,0,0,0,0,0,0.5,2.5,6.5,2.5,0,0
1224,666,470,SPO,2001-08-11 21:34:00,2001-08-12 01:10:00,0,0,0,0,0,1,2.5,1.5,2.5,11.5,14.5,11,0.5,0
1266,666,470,PER,2001-08-11 21:34:00,2001-08-12 01:10:00,0,0,0,0.5,2,4,7.5,11.5,11.5,10,9.5,2.5,0,0
1240,666,471,PER,2001-08-12 20:10:00,2001-08-13 00:40:00,0,0,0,0.5,3.5,4,9.5,15,29,33.5,22.5,2.5,0,0
1270,666,471,SPO,2001-08-12 20:10:00,2001-08-13 00:40:00,0,0,0,0.5,0.5,0,0,0.5,5,13,22,9.5,0,0
1184,666,472,PER,2001-08-14 20:10:00,2001-08-15 00:16:00,0,0,0,0,0,0,0,0,1.5,4.5,4,0,0,0
1219,666,472,SPO,2001-08-14 20:10:00,2001-08-15 00:16:00,0,0,0,0,0,0,0,0.5,2,3.5,3,1,0,0
1402,671,503,PER,2001-08-10 19:25:00,2001-08-10 22:15:00,0,0,0,0,0,0,1.5,5,7,1,0.5,0,0,0
1403,671,503,SPO,2001-08-10 19:25:00,2001-08-10 22:15:00,0,0,0,0,0,0,2,0,2,4.5,4,0.5,0,0
1409,673,508,SPO,2001-01-03 05:15:00,2001-01-03 06:30:00,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1412,673,508,QUA,2001-01-03 05:15:00,2001-01-03 06:30:00,0,0,0,0,0,1,2,1,2,6,4,0,0,0
1414,674,510,KCG,2001-08-11 20:55:00,2001-08-12 00:05:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1415,674,510,PER,2001-08-11 20:55:00,2001-08-12 00:05:00,0,0,0,0,0,2,6,5,3,4,4,0,0,0
1416,675,512,PER,2001-08-12 21:16:00,2001-08-12 22:16:00,0,0,0.5,1.5,6.5,3.5,5,5,5,3,1,2,0,0
1417,675,512,SPO,2001-08-12 21:16:00,2001-08-12 22:16:00,0,0,0,0,0,1,0,0,0,1,2,1,0,0
1488,681,540,SPO,2001-06-25 21:05:00,2001-06-26 00:05:00,0,0,0,0,2,1,1,3,2,1,0,0,0,0
1489,681,540,SAG,2001-06-25 21:05:00,2001-06-26 00:05:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1490,682,541,SPO,2001-06-25 21:05:00,2001-06-26 00:05:00,0,0,0,0,1,2,1,3,2,1,0,0,0,0
1491,682,541,SAG,2001-06-25 21:05:00,2001-06-26 00:05:00,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1573,689,570,LYR,2001-04-22 00:24:00,2001-04-22 02:34:00,0,0,0,1,1,3,4,3,2,3,3,0,0,0
1576,689,570,SPO,2001-04-22 00:24:00,2001-04-22 02:34:00,0,0,0,0,0,1,2,4,5,3,3,0,0,0
1574,689,571,LEO,2001-11-18 00:30:00,2001-11-18 04:20:00,8,5,11,18,20,17,29,15,5,10,3,0,0,0
1578,689,571,SPO,2001-11-18 00:30:00,2001-11-18 04:20:00,0,0,0,0,0,1,10,8,6,8,6,0,0,0
1575,689,572,LEO,2001-11-19 00:30:00,2001-11-19 01:30:00,0,0,1,2,2,7,11,7,1,0,0,0,0,0
1577,689,572,SPO,2001-11-19 00:30:00,2001-11-19 01:30:00,0,0,0,0,2,1,0,4,3,1,0,0,0,0
1598,67,584,SPO,2001-02-14 23:54:00,2001-02-15 01:01:00,0,0,0,0,0,0,0,0.5,1.5,0.5,1,0.5,0,0
1651,67,584,VIR,2001-02-14 23:54:00,2001-02-15 01:01:00,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0
1590,67,585,SPO,2001-05-11 22:12:00,2001-05-11 23:49:00,0,0,0,0,0,0,1,1,4.5,1.5,0.5,2.5,0,0
1597,67,586,SPO,2001-05-18 23:01:00,2001-05-19 00:45:00,0,0,0,1,0,0,2,2.5,3.5,4.5,1,1.5,0,0
1614,67,586,SAG,2001-05-18 23:01:00,2001-05-19 00:45:00,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0
1637,67,587,SPO,2001-06-19 23:08:00,2001-06-20 01:48:00,0,0,0,0,1,0.5,2,1.5,0.5,1.5,2,1,0,0
1638,67,588,SPO,2001-06-20 22:49:00,2001-06-21 00:19:00,0,0,0,0,0,0,0.5,1.5,0.5,3,1,0.5,0,0
1641,67,588,SAG,2001-06-20 22:49:00,2001-06-21 00:19:00,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0
1647,67,589,SPO,2001-06-25 23:34:00,2001-06-26 00:48:00,0,0,0,0,0,0,0.5,4,2,2,0.5,0,0,0
1589,67,590,SPO,2001-06-28 00:23:00,2001-06-28 01:53:00,0,0,1,0,1,0,2,2,2,3.5,5,1.5,0,0
1594,67,591,SPO,2001-07-07 23:35:00,2001-07-08 01:13:00,0,0,0,0,1,1,2,2,2.5,4,3.5,1.5,0.5,0
1650,67,591,JPE,2001-07-07 23:35:00,2001-07-08 01:13:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1584,67,592,PAU,2001-07-31 00:36:00,2001-07-31 02:08:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1606,67,592,CAP,2001-07-31 00:36:00,2001-07-31 02:08:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1609,67,592,SPO,2001-07-31 00:36:00,2001-07-31 02:08:00,0,0,0,0,1,0,3.5,2.5,3,2,0,5,0,0
1645,67,592,NDA,2001-07-31 00:36:00,2001-07-31 02:08:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1608,67,593,KCG,2001-08-12 21:45:00,2001-08-13 01:55:00,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0,0
1625,67,593,PER,2001-08-12 21:45:00,2001-08-12 23:39:00,0,0,0,1,1,2,11,14.5,10.5,14,13.5,4.5,0,0
1640,67,593,PER,2001-08-13 00:10:00,2001-08-13 01:55:00,0,0,1,0,1.5,4,6.5,19,14,13,9.5,1.5,0,0
1643,67,593,SPO,2001-08-12 21:45:00,2001-08-12 23:39:00,0,0,0,0,0,0,4.5,5,4.5,9.5,12,7.5,0,0
1648,67,593,SPO,2001-08-13 00:10:00,2001-08-13 01:55:00,0,0,0,0,0,0,1.5,7,3.5,15,6.5,4.5,0,0
1586,67,594,SPO,2001-08-13 21:30:00,2001-08-13 23:40:00,0,0,0,1,0,0,0,2,7.5,7,9.5,4,0,0
1615,67,594,KCG,2001-08-13 21:30:00,2001-08-13 23:40:00,0,0,0,0,0,0,0,0.5,0.5,0,1,1,0,0
1649,67,594,PER,2001-08-13 21:30:00,2001-08-13 23:40:00,0,0,1,0.5,0.5,1,4.5,5.5,7.5,6,7.5,1,0,0
1661,695,619,SPO,2001-10-21 04:19:00,2001-10-21 07:35:00,0,0,0,0,0,0,2,2,2,1,1,0,0,0
1662,695,619,TAU,2001-10-21 04:19:00,2001-10-21 07:35:00,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1663,695,619,EGE,2001-10-21 04:19:00,2001-10-21 07:35:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1664,695,619,ORI,2001-10-21 04:19:00,2001-10-21 07:35:00,0,0,0,0,0,0,0,3,2,1,2,0,0,0
1698,1,887,LYR,2001-04-21 22:44:00,2001-04-22 02:10:00,0,0,1,0,0,0,2,7.5,9,6.5,11,2,0,0
2381,1,887,SPO,2001-04-21 22:44:00,2001-04-22 02:10:00,0,0,0,0,0,0,1,1,3,7,6,2,0,0
1699,1,888,SPO,2001-08-10 20:38:00,2001-08-11 00:31:00,0,0,0,0,0,0,0.5,0.5,3.5,5,3,0.5,0,0
1772,1,888,KCG,2001-08-10 20:38:00,2001-08-11 00:31:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2077,1,888,PER,2001-08-10 20:38:00,2001-08-11 00:31:00,0,0,0,0,0,2,3,9.5,6.5,8,11.5,3.5,0,0
2389,1,888,CAP,2001-08-10 20:38:00,2001-08-11 00:31:00,0,0,0,0,0,0,0,0,0,1.5,0.5,0,0,0
1905,1,889,NDA,2001-08-15 00:30:00,2001-08-15 02:10:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1986,1,889,PER,2001-08-14 20:34:00,2001-08-15 00:18:00,0,0,0,0,0,1,0,1,3,3.5,0.5,1,0,0
2127,1,889,SPO,2001-08-14 20:34:00,2001-08-15 00:18:00,0,0,0,0,0,0,0,2.5,1.5,1,5,3,2,0
2397,1,889,PER,2001-08-15 00:30:00,2001-08-15 02:10:00,0,0,0,0,0,0,0.5,1.5,0,0,2,1,0,0
2494,1,889,SPO,2001-08-15 00:30:00,2001-08-15 02:10:00,0,0,0,0,0,0,1,1,0,2.5,4,2.5,0,0
2521,1,889,KCG,2001-08-14 20:34:00,2001-08-15 00:18:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2612,1,889,CAP,2001-08-14 20:34:00,2001-08-15 00:18:00,0,0,0,0,0,0,0,0,0,0,2,1,0,0
2679,1,889,CAP,2001-08-15 00:30:00,2001-08-15 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
1997,1,890,SIA,2001-08-15 20:38:00,2001-08-16 00:11:00,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0
2626,1,890,PER,2001-08-15 20:38:00,2001-08-16 00:11:00,0,0,0,0,0,0,1,2.5,5,2.5,0.5,2.5,1,0
2707,1,890,SPO,2001-08-15 20:38:00,2001-08-16 00:11:00,0,0,0,0,0,0,0,3,2,1.5,7.5,3,2,0
2744,1,890,KCG,2001-08-15 20:38:00,2001-08-16 00:11:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2824,1,890,NIA,2001-08-15 20:38:00,2001-08-16 00:11:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2027,1,891,SPO,2001-10-21 00:05:00,2001-10-21 01:40:00,0,0,0,0,0,0,0,0.5,0.5,1.5,1,0.5,0,0
2585,1,891,EGE,2001-10-21 00:05:00,2001-10-21 01:40:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2632,1,891,ORI,2001-10-21 00:05:00,2001-10-21 01:40:00,0,0,0,0,0,0,0,0,0.5,0.5,2,0,0,0
2642,1,891,STA,2001-10-21 00:05:00,2001-10-21 01:40:00,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0,0
1701,1,892,LEO,2001-11-18 18:51:00,2001-11-18 18:52:00,0,0,0,0,0,0,0,4,11,3,3,1,0,0
1706,1,892,LEO,2001-11-18 18:01:00,2001-11-18 18:02:00,0,0,0,0,0,0,0,2,4,9,3,2,0,0
1715,1,892,LEO,2001-11-18 17:25:00,2001-11-18 17:26:00,0,0,0,0,0,0,1,1,2,2,2,0,0,0
1720,1,892,LEO,2001-11-18 18:23:00,2001-11-18 18:24:00,0,0,0,0,0,2,1,1,10,5,4,2,0,0
1721,1,892,LEO,2001-11-18 20:54:00,2001-11-18 20:56:00,0,0,0,0,1,1,1,1,2,1,2,0,0,0
1726,1,892,LEO,2001-11-18 17:05:00,2001-11-18 17:07:00,0,0,0,0,0,0,0,2,2,4,3,0,0,0
1727,1,892,LEO,2001-11-18 19:22:00,2001-11-18 19:23:00,0,0,0,0,0,1,0,1,4,6,5,0,0,0
1739,1,892,LEO,2001-11-18 16:38:00,2001-11-18 16:40:00,0,0,0,0,0,1,0,1,4,3,0,0,0,0
1744,1,892,LEO,2001-11-18 19:51:00,2001-11-18 19:52:00,0,0,0,0,0,0,0,0,3,2,1,0,0,0
1755,1,892,LEO,2001-11-18 17:43:00,2001-11-18 17:44:00,0,0,0,0,0,0,0,0,5,3,1,1,0,0
1756,1,892,LEO,2001-11-18 18:24:00,2001-11-18 18:25:00,0,0,0,0,0,2,0,3,7,5,8,1,0,0
1761,1,892,LEO,2001-11-18 15:20:00,2001-11-18 15:35:00,0,0,0,0,0,0,0.5,1.5,2,1,0.5,1.5,0,0
1765,1,892,LEO,2001-11-18 16:40:00,2001-11-18 16:42:00,0,0,0,0,0,0,1,1,1,3,1,1,0,0
1773,1,892,LEO,2001-11-18 18:52:00,2001-11-18 18:53:00,0,0,0,0,0,2,0,2,5,3,5,1,0,0
1774,1,892,LEO,2001-11-18 19:23:00,2001-11-18 19:24:00,0,0,0,0,0,0,0,1,2,6,1,0,0,0
1780,1,892,LEO,2001-11-18 17:26:00,2001-11-18 17:27:00,0,0,0,0,0,0,0,0,3,3,1,0,0,0
1787,1,892,LEO,2001-11-18 19:24:00,2001-11-18 19:25:00,0,0,0,0,0,0,0,2,6,5,4,0,0,0
