Magnitude ID,User ID,Obs Session ID,Shower,Start Date,End Date,Mag N6,Mag N5,Mag N4,Mag N3,Mag N2,Mag N1,Mag 0,Mag 1,Mag 2,Mag 3,Mag 4,Mag 5,Mag 6,Mag 7
868,641,333,PER,1990-08-12 00:00:00,1990-08-12 00:00:00,0,0,1,1,0,1,4.5,7,13,10.5,5,0,0,0
869,641,333,SPO,1990-08-12 00:00:00,1990-08-12 00:00:00,0,1,0,0,0,0,0,0,2.5,4.5,2.5,1.5,0,0
866,641,334,PER,1990-08-15 00:00:00,1990-08-15 00:00:00,0,0,0,0,0,0,0,3.5,6.5,1,0,0,0,0
867,641,334,SPO,1990-08-15 00:00:00,1990-08-15 00:00:00,0,0,0,0,0,0,0,0.5,4.5,0,0.5,1.5,0,0
1058,656,382,EGE,1990-10-20 00:00:00,1990-10-20 00:00:00,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1059,656,382,NTA,1990-10-20 00:00:00,1990-10-20 00:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1060,656,382,ORI,1990-10-20 00:00:00,1990-10-20 00:00:00,0,0,0,0,0,0,0,0,1,1,2,0,0,0
1061,656,382,SPO,1990-10-20 00:00:00,1990-10-20 00:00:00,0,0,0,0,0,1,0,0,0,4,2,1,0,0
1062,656,382,STA,1990-10-20 00:00:00,1990-10-20 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1557,683,552,CAP,1990-07-29 00:00:00,1990-07-29 00:00:00,0,0,0,0,0,0,1.5,1.5,1,0,0,0,0,0
1558,683,552,PER,1990-07-29 00:00:00,1990-07-29 00:00:00,0,0,0,0,0,0,0.5,1,3,3.5,0,0,0,0
1559,683,552,SDA,1990-07-29 00:00:00,1990-07-29 00:00:00,0,0,0,0,0,0,0,1,2,1,1.5,2.5,0,0
1560,683,552,SPO,1990-07-29 00:00:00,1990-07-29 00:00:00,0,0,0,0,1,0,0.5,1,3,6.5,7.5,5,0.5,0
1530,683,553,CAP,1990-08-16 00:00:00,1990-08-16 00:00:00,0,0,0,0,0,0,0,0,0,3,1.5,0.5,0,0
1531,683,553,KCG,1990-08-16 00:00:00,1990-08-16 00:00:00,0,0,0,0,0,1,0,0,0,0,1,1.5,0.5,0
1532,683,553,NIA,1990-08-16 00:00:00,1990-08-16 00:00:00,0,0,0,0,0,0,0,0,0,0.5,1.5,2,0,0
1533,683,553,PER,1990-08-16 00:00:00,1990-08-16 00:00:00,0,0,0,0,0,0,0.5,1,0.5,1.5,2,2.5,0,0
1534,683,553,SPO,1990-08-16 00:00:00,1990-08-16 00:00:00,0,0,0,0,0,0,0,0,2,3,4.5,5,0.5,0
1543,683,553,CAP,1990-08-16 00:00:00,1990-08-16 00:00:00,0,0,0,0,0,0,0,0,0.5,2,2,0.5,0,0
1544,683,554,KCG,1990-08-17 00:00:00,1990-08-17 00:00:00,0,0,0,0,0,1,0,0,1.5,1,2.5,7,0,0
1545,683,554,NIA,1990-08-17 00:00:00,1990-08-17 00:00:00,0,0,0,0,0,0,0,0,0,0,2,4,0,0
1546,683,554,PER,1990-08-17 00:00:00,1990-08-17 00:00:00,0,0,0,0,0,0,0,1,0,2.5,3.5,4.5,0.5,0
1547,683,554,SPO,1990-08-17 00:00:00,1990-08-17 00:00:00,0,0,0,0,0,0,0,0.5,0.5,4,7,10,0,0
1553,683,555,KCG,1990-08-18 00:00:00,1990-08-18 00:00:00,0,0,0,0,0,0,0,1,1.5,2.5,3.5,2.5,0,0
1554,683,555,NIA,1990-08-18 00:00:00,1990-08-18 00:00:00,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1555,683,555,PER,1990-08-18 00:00:00,1990-08-18 00:00:00,0,0,0,0,0,0,0,0.5,1.5,0.5,1,1.5,0,0
1556,683,555,SPO,1990-08-18 00:00:00,1990-08-18 00:00:00,0,0,0,0,0,0,0,1.5,3.5,6.5,10,13,0.5,0
1564,683,556,CAP,1990-08-19 00:00:00,1990-08-19 00:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1565,683,556,KCG,1990-08-19 00:00:00,1990-08-19 00:00:00,0,0,0,0,0,0,0,0.5,0.5,1,1,1,0,0
1566,683,556,NIA,1990-08-19 00:00:00,1990-08-19 00:00:00,0,0,0,0,0,0,0,1,0,0.5,0.5,3,0,0
1567,683,556,PER,1990-08-19 00:00:00,1990-08-19 00:00:00,0,0,0,0,0,0,0,0,1.5,3,3.5,4,0,0
1568,683,556,SPO,1990-08-19 00:00:00,1990-08-19 00:00:00,0,0,0,0,0,0,0,0,2.5,10,11,11.5,1,0
1496,683,557,CAP,1990-08-20 00:00:00,1990-08-20 00:00:00,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0
1497,683,557,KCG,1990-08-20 00:00:00,1990-08-20 00:00:00,0,0,0,0,0,0,0,0,0,0,2,3,0,0
1498,683,557,NIA,1990-08-20 00:00:00,1990-08-20 00:00:00,0,0,0,0,0,0,0,0,0,1.5,2,5.5,0,0
1499,683,557,PER,1990-08-20 00:00:00,1990-08-20 00:00:00,0,0,0,0,0,0,0,0,1,4.5,5,2.5,0,0
1500,683,557,SPO,1990-08-20 00:00:00,1990-08-20 00:00:00,0,0,0,0,0,0,0.5,0.5,2,12,14,17,1,0
1548,683,558,CAP,1990-08-22 00:00:00,1990-08-22 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1549,683,558,KCG,1990-08-22 00:00:00,1990-08-22 00:00:00,0,0,1,0,0,0,0,0,0,1,1.5,1.5,0,0
1550,683,558,NIA,1990-08-22 00:00:00,1990-08-22 00:00:00,0,0,0,0,0,0,0,0,0,0,1,2.5,0.5,0
1551,683,558,PER,1990-08-22 00:00:00,1990-08-22 00:00:00,0,0,0,0,0,0,0,0,0.5,2,1,0.5,0,0
1552,683,558,SPO,1990-08-22 00:00:00,1990-08-22 00:00:00,0,0,0,0,0,0,0,3,3.5,5.5,7,12,1,0
1561,683,558,NIA,1990-08-22 00:00:00,1990-08-22 00:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1562,683,558,PER,1990-08-22 00:00:00,1990-08-22 00:00:00,0,0,0,0,0,0,0,0,0,2,1.5,0.5,0,0
1563,683,558,SPO,1990-08-22 00:00:00,1990-08-22 00:00:00,0,0,0,0,0,0,0.5,0.5,3,4,9,11,1,0
1655,694,618,QUA,1990-01-03 00:00:00,1990-01-03 00:00:00,0,0,0,0,0,0,0,2,5,7,3,1,0,0
1656,694,618,SPO,1990-01-03 00:00:00,1990-01-03 00:00:00,0,0,0,0,0,0,0,1,0,3,0,2,0,0
2932,1,733,SPO,1990-04-01 00:00:00,1990-04-01 00:00:00,0,0,0,0,0,0,0,1.5,1,3,3.5,5.5,2.5,0
2938,1,733,VIR,1990-04-01 00:00:00,1990-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0
2280,1,734,AUR,1990-08-25 00:00:00,1990-08-25 00:00:00,0,0,0,0,0,0,0,0,0.5,0.5,1,0,0,0
2285,1,734,NDA,1990-08-25 00:00:00,1990-08-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0
2291,1,734,NDA,1990-08-25 00:00:00,1990-08-25 00:00:00,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0,0
2296,1,734,NIA,1990-08-25 00:00:00,1990-08-25 00:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2304,1,734,NIA,1990-08-25 00:00:00,1990-08-25 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2311,1,734,SPO,1990-08-25 00:00:00,1990-08-25 00:00:00,0,0,0,0,0,0,0,1,2,1,1.5,3,0.5,0
2318,1,734,SPO,1990-08-25 00:00:00,1990-08-25 00:00:00,0,0,0,0,0,0,0,1,1.5,6,1.5,1.5,0.5,0
2597,1,734,NDA,1990-08-25 00:00:00,1990-08-25 00:00:00,0,0,0,0,0,0,0,0,0,1.5,1,0.5,0,0
2583,1,735,AUR,1990-08-26 00:00:00,1990-08-26 00:00:00,0,0,0,0,0,0,0,0,0,0,1,2,0,0
2591,1,735,KCG,1990-08-26 00:00:00,1990-08-26 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2602,1,735,NIA,1990-08-26 00:00:00,1990-08-26 00:00:00,0,0,0,0,0,0,0,0,2.5,0.5,0,1,1,0
2609,1,735,SPO,1990-08-26 00:00:00,1990-08-26 00:00:00,0,0,0,0,0,0,0,3.5,5,7,7.5,4,2,0
2800,1,735,AUR,1990-08-26 00:00:00,1990-08-26 00:00:00,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2821,1,735,NIA,1990-08-26 00:00:00,1990-08-26 00:00:00,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2806,1,736,KCG,1990-08-27 00:00:00,1990-08-27 00:00:00,0,0,0,0,0,0,0,0,1,1.5,0.5,2.5,0.5,0
2827,1,736,SPO,1990-08-27 00:00:00,1990-08-27 00:00:00,0,0,0,0,0,1,2,4.5,8.5,9.5,10,8,9.5,0
3023,1,737,AUR,1990-08-28 00:00:00,1990-08-28 00:00:00,0,0,0,0,1,0,0,0,1,1,0,1,0,0
3029,1,737,NIA,1990-08-28 00:00:00,1990-08-28 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3033,1,737,SPO,1990-08-28 00:00:00,1990-08-28 00:00:00,0,0,0,0,0,0,0,4,3,7.5,6,10,6.5,0
1857,1,738,KCG,1990-08-29 00:00:00,1990-08-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
1867,1,738,SPO,1990-08-29 00:00:00,1990-08-29 00:00:00,0,0,0,0,0,0,0,1,0.5,1.5,1.5,3.5,0,0
3005,1,739,EGE,1990-10-14 00:00:00,1990-10-14 00:00:00,0,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0
3010,1,739,NTA,1990-10-14 00:00:00,1990-10-14 00:00:00,0,0,0,0,0,0,0,1,0,2.5,2,0.5,0,0
3014,1,739,ORI,1990-10-14 00:00:00,1990-10-14 00:00:00,0,0,0,0,0,0,1,1.5,1.5,0.5,3.5,1,0,0
3021,1,739,SPO,1990-10-14 00:00:00,1990-10-14 00:00:00,0,0,0,0,0,0,0.5,5,3,9.5,12,11.5,4.5,0
3024,1,739,STA,1990-10-14 00:00:00,1990-10-14 00:00:00,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1886,1,740,EGE,1990-10-16 00:00:00,1990-10-16 00:00:00,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
1891,1,740,NTA,1990-10-16 00:00:00,1990-10-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
