Magnitude ID,User ID,Obs Session ID,Shower,Start Date,End Date,Mag N6,Mag N5,Mag N4,Mag N3,Mag N2,Mag N1,Mag 0,Mag 1,Mag 2,Mag 3,Mag 4,Mag 5,Mag 6,Mag 7
233369,3706,72631,QUA,2016-01-02 20:45:00,2016-01-02 21:33:00,0,0,0,0,0,0,0,1,0,0,1,0,0,0
233370,3706,72631,QUA,2016-01-02 23:10:00,2016-01-03 00:30:00,0,0,0,0,0,0,0,0,0,2,1,0,0,0
233371,3706,72631,GEM,2016-01-02 19:45:00,2016-01-03 00:30:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0
233372,3706,72631,SPO,2016-01-02 19:45:00,2016-01-03 00:30:00,0,0,0,0,0,0,0,0,0,3,1,0,0,0
233373,3542,72632,QUA,2016-01-03 21:02:00,2016-01-03 21:20:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233374,5248,72633,QUA,2016-01-04 05:15:00,2016-01-04 05:35:00,0,0,0,0,0,0,0,2,4,6,7,0,0,0
233375,5248,72633,QUA,2016-01-04 05:35:00,2016-01-04 05:55:00,0,0,0,0,0,0,3,1,3,3,3,0,0,0
233376,5248,72633,SPO,2016-01-04 05:15:00,2016-01-04 05:55:00,0,0,0,0,0,0,0,1,1,1,2,0,0,0
233377,2914,72634,QUA,2016-01-04 05:00:00,2016-01-04 05:15:00,0,0,0,0,1,2,1,1,0,0,0,0,0,0
233378,2914,72634,SPO,2016-01-04 05:00:00,2016-01-04 05:30:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0
233379,3706,72635,QUA,2016-01-03 21:40:00,2016-01-03 22:30:00,0,0,0,0,0,0,1,0,1,1,0,0,0,0
233380,3706,72635,QUA,2016-01-03 22:45:00,2016-01-03 23:23:00,0,0,0,0,0,0,0,0,0,2,1,0,0,0
233381,3706,72635,QUA,2016-01-03 23:23:00,2016-01-03 23:33:00,0,0,0,0,0,0,0,0,0,2,0,0,0,0
233382,3706,72635,QUA,2016-01-03 23:33:00,2016-01-03 23:43:00,0,0,0,0,0,0,1,0,0,4,1,1,0,0
233383,3706,72635,QUA,2016-01-03 23:43:00,2016-01-03 23:53:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233384,3706,72635,QUA,2016-01-04 00:20:00,2016-01-04 01:00:00,0,0,0,0,0,1,0,0,1,2,1,0,0,0
233385,3706,72635,QUA,2016-01-04 01:20:00,2016-01-04 01:30:00,0,0,0,0,0,0,0,1,2,0,1,0,0,0
233386,3706,72635,QUA,2016-01-04 01:30:00,2016-01-04 01:40:00,0,0,0,0,0,0,1,0,1,2,0,0,0,0
233387,3706,72635,QUA,2016-01-04 01:40:00,2016-01-04 01:50:00,0,0,0,0,0,0,1,0,0,0,1,1,0,0
233388,3706,72635,QUA,2016-01-04 01:50:00,2016-01-04 02:10:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233389,3706,72635,SPO,2016-01-03 21:40:00,2016-01-04 02:10:00,0,0,0,0,0,0,1,0,0,1,0,0,0,0
233491,36,72650,QUA,2016-01-03 22:04:00,2016-01-03 22:45:00,0,0,0,0,0,0,0,2,1,3,4,0,0,0
233492,36,72650,QUA,2016-01-03 22:45:00,2016-01-03 23:30:00,0,0,0,0,0,0,1,1,2,0,3,0,0,0
233493,36,72650,QUA,2016-01-03 23:30:00,2016-01-04 00:30:00,0,0,0,0,0,0,0,2,1,2,4,1,0,0
233494,36,72650,QUA,2016-01-04 00:30:00,2016-01-04 01:30:00,0,0,0,0,0,0,2,0,2,3,7,2,0,0
233495,36,72650,QUA,2016-01-04 01:30:00,2016-01-04 02:00:00,0,0,0,0,0,0,2,1,3,2,2,1,0,0
233496,36,72650,QUA,2016-01-04 02:00:00,2016-01-04 02:15:00,0,0,0,0,0,0,0,0,4,3,0,2,0,0
233497,36,72650,QUA,2016-01-04 02:27:00,2016-01-04 03:00:00,0,0,0,0,0,1,0,3,3,2,2,0,0,0
233498,36,72650,QUA,2016-01-04 03:00:00,2016-01-04 03:30:00,0,0,0,0,0,2,0,2,3,2,4,1,0,0
233499,36,72650,SPO,2016-01-03 22:04:00,2016-01-04 03:30:00,0,0,0,0,0,0,1,1,3,3,6,2,0,0
233518,8456,72653,QUA,2016-01-04 07:10:00,2016-01-04 07:11:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0
233519,8456,72653,QUA,2016-01-04 07:25:00,2016-01-04 07:35:00,0,0,0,0,0,0,0,0,2,2,2,0,0,0
233520,8456,72653,QUA,2016-01-04 07:44:00,2016-01-04 07:57:00,0,0,0,0,0,0,0,1,1,2,3,0,0,0
233521,8456,72653,QUA,2016-01-04 07:57:00,2016-01-04 08:05:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0
233522,8456,72653,QUA,2016-01-04 08:15:00,2016-01-04 08:30:00,0,0,0,0,1,0,0,2,4,3,4,0,0,0
233523,8456,72653,SPO,2016-01-04 07:25:00,2016-01-04 07:35:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233524,85,72654,QUA,2016-01-03 16:00:00,2016-01-03 16:30:00,0,0,0,0,0,0,1,1,2,2,0,0,0,0
233525,85,72654,QUA,2016-01-03 16:36:00,2016-01-03 17:36:00,0,0,0,0,0,0,1,0,1,1,0,0,0,0
233526,85,72654,SPO,2016-01-03 16:00:00,2016-01-03 16:30:00,0,0,0,0,1,0,0,0,1,0,1,0,0,0
233527,85,72654,SPO,2016-01-03 16:36:00,2016-01-03 17:36:00,0,0,0,0,0,0,0,0,1,2,3,0,0,0
233528,85,72655,QUA,2016-01-04 16:00:00,2016-01-04 16:30:00,0,0,0,0,0,1,0,0,1,0,1,0,0,0
233529,85,72655,QUA,2016-01-04 16:30:00,2016-01-04 17:00:00,0,0,0,0,0,0,0,0,0,3,1,0,0,0
233530,85,72655,QUA,2016-01-04 17:00:00,2016-01-04 17:30:00,0,0,0,0,0,1,1,3,2,1,0,0,0,0
233531,85,72655,QUA,2016-01-04 17:30:00,2016-01-04 18:00:00,0,0,0,0,0,0,0,0,0,3,1,0,0,0
233532,85,72655,SPO,2016-01-04 16:00:00,2016-01-04 16:30:00,0,0,0,0,0,0,0,1,2,1,1,0,0,0
233533,85,72655,SPO,2016-01-04 16:30:00,2016-01-04 17:00:00,0,0,0,0,0,0,0,1,1,1,1,0,0,0
233534,85,72655,SPO,2016-01-04 17:00:00,2016-01-04 17:30:00,0,0,0,0,0,0,1,0,0,3,0,0,0,0
233535,85,72655,SPO,2016-01-04 17:30:00,2016-01-04 18:00:00,0,0,0,0,0,1,0,0,1,0,2,0,0,0
233565,6139,72659,QUA,2016-01-04 02:50:00,2016-01-04 03:18:00,0,0,0,0,0,1,0,1,2.5,1.5,1,0,0,0
233566,6139,72659,SPO,2016-01-04 02:50:00,2016-01-04 03:18:00,0,0,0,0,0,0,1,0,1,0,0,0,0,0
233567,7237,72660,QUA,2016-01-04 02:09:00,2016-01-04 03:18:00,0,0,0,0,1,0,1.5,4,4,3.5,1,0,0,0
233568,7237,72660,DLM,2016-01-04 02:09:00,2016-01-04 03:18:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0
233569,7237,72660,SPO,2016-01-04 02:09:00,2016-01-04 03:18:00,0,0,0,0,0,0,0,1,1.5,3.5,0,0,0,0
233570,6625,72661,QUA,2016-01-04 02:40:00,2016-01-04 03:18:00,0,0,0,0,0,1,0,1,7,4,0,0,0,0
233571,6625,72661,DLM,2016-01-04 02:40:00,2016-01-04 03:18:00,0,0,0,0,0,0,0,0,1,1,0,0,0,0
233572,6625,72661,ANT,2016-01-04 02:40:00,2016-01-04 03:18:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233573,6625,72661,SPO,2016-01-04 02:40:00,2016-01-04 03:18:00,0,0,0,0,0,0,0,2,2,1,1,0,0,0
233574,210,72662,QUA,2016-01-02 22:25:00,2016-01-02 22:52:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0
233575,210,72662,QUA,2016-01-02 23:01:00,2016-01-02 23:32:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0
233576,210,72662,QUA,2016-01-02 23:40:00,2016-01-03 00:03:00,0,0,0,0,0,0,0,0,0,1,1,0,0,0
233577,210,72662,ANT,2016-01-02 22:25:00,2016-01-02 22:52:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0
233578,210,72662,ANT,2016-01-02 23:01:00,2016-01-02 23:32:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233579,210,72662,ANT,2016-01-02 23:40:00,2016-01-03 00:03:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233580,210,72662,SPO,2016-01-02 22:25:00,2016-01-02 22:52:00,0,0,0,0,0,0,0,0,0,0,1,2,1,0
233581,210,72662,SPO,2016-01-02 23:01:00,2016-01-02 23:32:00,0,0,0,0,0,0,0,1,0,1,1,1,1,0
233582,210,72662,SPO,2016-01-02 23:40:00,2016-01-03 00:03:00,0,0,0,0,0,0,0,0,0,0,2,2,1,0
233583,210,72662,DLM,2016-01-02 23:01:00,2016-01-02 23:32:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0
233584,210,72662,DLM,2016-01-02 23:40:00,2016-01-03 00:03:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0
233585,2679,72663,QUA,2016-01-03 16:00:00,2016-01-03 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
233586,2679,72663,SPO,2016-01-03 16:00:00,2016-01-03 19:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0
233587,492,72664,QUA,2016-01-03 16:30:00,2016-01-03 21:00:00,0,0,0,0,1,1,1,3,1,2,2,0,0,0
233588,492,72664,SPO,2016-01-03 16:30:00,2016-01-03 21:00:00,0,0,0,0,0,0,2,2,2,4,0,0,0,0
233589,6936,72665,QUA,2016-01-03 17:00:00,2016-01-03 17:30:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0
233590,6936,72665,SPO,2016-01-03 17:00:00,2016-01-03 17:30:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0
233591,5098,72666,QUA,2016-01-03 17:30:00,2016-01-03 20:00:00,0,0,0,0,0,0,0,1,2,0,0,0,0,0
233592,5098,72666,SPO,2016-01-03 17:30:00,2016-01-03 20:00:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0
233593,4646,72667,QUA,2016-01-03 18:00:00,2016-01-03 20:30:00,0,0,0,0,0,0,0,2,5,3,0,0,0,0
233594,4646,72667,SPO,2016-01-03 18:00:00,2016-01-03 20:30:00,0,0,0,0,0,0,0,0,1,3,1,0,0,0
233595,7243,72668,QUA,2016-01-04 02:50:00,2016-01-04 03:18:00,0,0,0,0,1,1,0,0,1,1,0,0,0,0
233596,7243,72668,DLM,2016-01-04 02:50:00,2016-01-04 03:18:00,0,0,0,0,0,1,0,1,1,0,0,0,0,0
233597,7243,72668,SPO,2016-01-04 02:50:00,2016-01-04 03:18:00,0,0,0,0,0,1,1,0,2,0,0,0,0,0
233672,418,72682,AHY,2016-01-04 07:24:00,2016-01-04 08:32:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0
233673,418,72682,AHY,2016-01-04 08:41:00,2016-01-04 09:13:00,0,0,0,0,0,1,1,0,0,0,0,0,0,0
233674,418,72682,ANT,2016-01-04 07:24:00,2016-01-04 08:32:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0
233675,418,72682,ANT,2016-01-04 08:41:00,2016-01-04 09:13:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0
233676,418,72682,QUA,2016-01-04 07:24:00,2016-01-04 08:32:00,0,0,0,0,0,0,2,3,2,6,3,0,0,0
233677,418,72682,QUA,2016-01-04 08:41:00,2016-01-04 09:13:00,0,0,0,0,0,0,2,6,2,5,2,0,0,0
233678,418,72682,DLM,2016-01-04 08:41:00,2016-01-04 09:13:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233679,418,72682,SPO,2016-01-04 07:24:00,2016-01-04 08:32:00,0,0,0,0,0,0,0,1,3,3,0,3,0,0
233680,418,72682,SPO,2016-01-04 08:41:00,2016-01-04 09:13:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0
233714,21,72688,QUA,2016-01-03 16:30:00,2016-01-03 19:10:00,0,0,0,0,0,0,0,0.5,1.5,0,0,0,0,0
233715,21,72688,PUP,2016-01-03 16:30:00,2016-01-03 19:10:00,0,0,0,0,0,0,0,1,0.5,2.5,0,0,0,0
233716,21,72688,COM,2016-01-03 16:30:00,2016-01-03 19:10:00,0,0,0,1,0,0,0.5,0.5,0,1,1,0,0,0
233717,21,72688,ANT,2016-01-03 16:30:00,2016-01-03 19:10:00,0,0,0,0,0,0,0,1.5,1,0.5,0.5,1.5,0,0
233718,21,72688,SPO,2016-01-03 16:30:00,2016-01-03 19:10:00,0,0,0,1,0,0,0,1.5,4.5,4,6.5,1.5,0,0
233719,418,72689,ANT,2016-01-07 07:56:00,2016-01-07 08:43:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
233720,418,72689,DLM,2016-01-07 07:56:00,2016-01-07 08:43:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0
233721,418,72689,DLM,2016-01-07 08:43:00,2016-01-07 09:26:00,0,0,0,0,0,0,0,0,0,1,0,1,0,0
233722,418,72689,JLE,2016-01-07 07:56:00,2016-01-07 08:43:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
233723,418,72689,JLE,2016-01-07 08:43:00,2016-01-07 09:26:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0
233724,418,72689,QUA,2016-01-07 07:56:00,2016-01-07 08:43:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233725,418,72689,QUA,2016-01-07 08:43:00,2016-01-07 09:26:00,0,0,0,0,0,0,0,1,1,0,0,0,0,0
233726,418,72689,AHY,2016-01-07 08:43:00,2016-01-07 09:26:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0
233727,418,72689,SPO,2016-01-07 07:56:00,2016-01-07 08:43:00,0,0,0,0,0,0,0,1,3,1,0,1,0,0
233728,418,72689,SPO,2016-01-07 08:43:00,2016-01-07 09:26:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
233729,7413,72690,QUA,2016-01-03 23:11:00,2016-01-04 00:11:00,0,0,0,0,0,0,1,2,2,4,0,0,0,0
233730,7413,72690,QUA,2016-01-04 00:11:00,2016-01-04 01:11:00,0,0,0,0,0,1,0,1,5,6,0,0,0,0
233731,7413,72690,QUA,2016-01-04 01:11:00,2016-01-04 02:01:00,0,0,0,0,0,0,4,3,5,4,2,0,0,0
233732,7413,72690,QUA,2016-01-04 02:01:00,2016-01-04 03:01:00,0,0,0,0,0,0,0,1,7,6,2,0,0,0
233733,7413,72690,QUA,2016-01-04 03:01:00,2016-01-04 03:46:00,0,0,0,0,0,2,4,1,8,4,0,0,0,0
233734,7413,72690,QUA,2016-01-04 04:01:00,2016-01-04 04:46:00,0,0,0,0,2,2,4,1,5,2,0,0,0,0
233735,7413,72690,SPO,2016-01-03 23:11:00,2016-01-04 00:11:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233736,7413,72690,SPO,2016-01-04 00:11:00,2016-01-04 01:11:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0
233737,7413,72690,SPO,2016-01-04 02:01:00,2016-01-04 03:01:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233738,7413,72690,SPO,2016-01-04 04:01:00,2016-01-04 04:46:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233739,7413,72690,ANT,2016-01-04 00:11:00,2016-01-04 01:11:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233740,7413,72690,ANT,2016-01-04 01:11:00,2016-01-04 02:01:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
233741,8013,72691,QUA,2016-01-04 01:55:00,2016-01-04 02:37:00,0,0,0,0,0,0,4,1,5,5,2,2,0,0
233742,8013,72691,QUA,2016-01-04 03:10:00,2016-01-04 03:48:00,0,0,0,0,0,0,3,0,1,2,3,2,0,0
233743,8013,72691,QUA,2016-01-04 04:18:00,2016-01-04 04:46:00,0,0,0,0,3,1,4,1,1,0,0,0,0,0
233744,8013,72691,SPO,2016-01-04 01:55:00,2016-01-04 02:37:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233745,418,72692,ANT,2016-01-10 09:53:00,2016-01-10 10:53:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
233746,418,72692,DLM,2016-01-10 09:53:00,2016-01-10 10:53:00,0,0,0,0,0,0,0,0,1,1,0,0,0,0
233747,418,72692,JLE,2016-01-10 09:53:00,2016-01-10 10:53:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
233748,418,72692,XCB,2016-01-10 10:53:00,2016-01-10 11:24:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233749,418,72692,SPO,2016-01-10 09:53:00,2016-01-10 10:53:00,0,0,0,0,0,0,0,1,2,3,1,1,0,0
233750,418,72692,SPO,2016-01-10 10:53:00,2016-01-10 11:24:00,0,0,0,0,0,0,0,2,0,0,1,1,0,0
233751,504,72693,ANT,2016-01-03 07:30:00,2016-01-03 09:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233752,504,72693,AHY,2016-01-03 07:30:00,2016-01-03 09:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233753,504,72693,SPO,2016-01-03 07:30:00,2016-01-03 09:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
233754,135,72694,QUA,2016-01-04 04:12:00,2016-01-04 04:47:00,0,0,0,0,0,0,0,1,6,6,1,1,0,0
233755,135,72694,QUA,2016-01-04 04:47:00,2016-01-04 05:17:00,0,0,0,0,0,0,0,2,6,1,5,3,0,0
233756,135,72694,QUA,2016-01-04 05:17:00,2016-01-04 05:37:00,0,0,0,0,0,1,1,3,5,4,2,3,0,0
233757,135,72694,QUA,2016-01-04 05:37:00,2016-01-04 06:11:00,0,0,0,1,1,1,1,4,2,4,4,1,0,2
233758,135,72694,QUA,2016-01-04 06:11:00,2016-01-04 06:34:00,0,0,1,0,1,0,0,2,4,5,2,0,0,0
233759,135,72694,QUA,2016-01-04 06:34:00,2016-01-04 06:56:00,0,0,0,0,1,1,1,1,2,4,4,2,0,0
233760,135,72694,SPO,2016-01-04 04:12:00,2016-01-04 07:03:00,0,0,0,0,0,0,1,2,3,9,6,3,0,0
233789,418,72698,CVN,2016-01-14 09:54:00,2016-01-14 10:54:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233790,418,72698,DLM,2016-01-14 09:54:00,2016-01-14 10:54:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
233791,418,72698,SPO,2016-01-14 09:54:00,2016-01-14 10:54:00,0,0,0,0,0,0,0,0,2,3,2,1,0,0
233792,418,72698,SPO,2016-01-14 10:54:00,2016-01-14 11:30:00,0,0,0,0,0,0,0,1,0,1,2,0,0,0
233795,7289,72700,QUA,2016-01-04 04:50:00,2016-01-04 05:20:00,0,0,0,0,0,0,2.5,3.5,3.5,3.5,2,0,0,0
233796,7289,72700,QUA,2016-01-04 05:20:00,2016-01-04 05:50:00,0,0,0,0,1,2,1.5,8,2,2,1.5,0,0,0
233797,7289,72700,QUA,2016-01-04 05:50:00,2016-01-04 06:20:00,0,0,0,1,2,2,1,1.5,3,3,1.5,0,0,0
233798,7289,72700,QUA,2016-01-04 06:20:00,2016-01-04 07:00:00,0,1,2,0,0,1,0.5,3.5,5,3.5,2.5,0,0,0
233799,7289,72700,SPO,2016-01-04 04:50:00,2016-01-04 07:00:00,0,0,0,0,1,1,1.5,2,2,0.5,5,0,0,0
233800,49,72701,QUA,2016-01-08 21:10:00,2016-01-08 23:55:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233801,49,72701,DLM,2016-01-08 21:10:00,2016-01-08 23:55:00,0,0,0,0,0,0,0,1,0.5,0.5,0,0,0,0
233802,49,72701,ANT,2016-01-08 21:10:00,2016-01-08 23:55:00,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0,0
233803,49,72701,SPO,2016-01-08 21:10:00,2016-01-08 23:55:00,0,0,0,0,0,0,0,0.5,5.5,4.5,4,1.5,0,0
233809,33,72703,QUA,2016-01-04 02:20:00,2016-01-04 02:46:00,0,0,0,0,0,1,2,1,2,2,2,1,0,0
233810,33,72703,QUA,2016-01-04 02:46:00,2016-01-04 03:10:00,0,0,0,0,0,1,0,1,0,1,1,3,1,0
233811,33,72703,QUA,2016-01-04 03:10:00,2016-01-04 03:30:00,0,0,0,0,0,0,0,1,4,6,2,0.5,1.5,0
233812,33,72703,QUA,2016-01-04 03:30:00,2016-01-04 03:55:00,0,0,0,0,0,0,0,2,2,3.5,3.5,1.5,0.5,0
233813,33,72703,QUA,2016-01-04 04:01:00,2016-01-04 04:27:00,0,0,0,0,0,0,1,2,5,0.5,3,6.5,1,0
233814,33,72703,QUA,2016-01-04 04:27:00,2016-01-04 04:51:00,0,0,0,0,0,1,1,3,4.5,3.5,6,3,2,0
233815,33,72703,QUA,2016-01-04 04:51:00,2016-01-04 05:10:00,0,0,0,0,0,0,1,1,3,3,0,2,0,0
233816,33,72703,QUA,2016-01-04 05:10:00,2016-01-04 05:30:00,0,0,0,0,1,1,1,2,4,7,6.5,6.5,0,0
233817,33,72703,QUA,2016-01-04 05:30:00,2016-01-04 05:48:00,0,0,0,0,0,1,2,6,4.5,4.5,4.5,4,0.5,0
233818,33,72703,ANT,2016-01-04 02:46:00,2016-01-04 03:10:00,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0,0
233819,33,72703,SPO,2016-01-04 02:20:00,2016-01-04 02:46:00,0,0,0,0,0,0,0,0,0,0.5,0.5,2,0,0
233820,33,72703,SPO,2016-01-04 02:46:00,2016-01-04 03:10:00,0,0,0,0,0,0,0,0,0,1,0,1,2,0
233821,33,72703,SPO,2016-01-04 03:10:00,2016-01-04 03:30:00,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1,0
233822,33,72703,SPO,2016-01-04 03:30:00,2016-01-04 03:55:00,0,0,0,0,0,0,0,0,0,0,0.5,1.5,0,0
233823,33,72703,SPO,2016-01-04 04:01:00,2016-01-04 04:27:00,0,0,0,0,0,0,0,0,0,0,0,1,1,0
233824,33,72703,SPO,2016-01-04 04:27:00,2016-01-04 04:51:00,0,0,0,0,0,0,0,0,0,0,1,2,0,0
233825,33,72703,SPO,2016-01-04 04:51:00,2016-01-04 05:10:00,0,0,0,0,0,0,0,0,0,1,1,1,0,0
233826,33,72703,SPO,2016-01-04 05:10:00,2016-01-04 05:30:00,0,0,0,0,0,0,0,0,0,0,2,4,0,0
233827,33,72703,SPO,2016-01-04 05:30:00,2016-01-04 05:48:00,0,0,0,0,0,0,0,0,1,1,0,1,0,0
233828,560,72704,ACE,2016-01-30 11:28:00,2016-01-30 12:28:00,0,0,0,0,0,0,0,0,1,2,0,0,0,0
233829,560,72704,SPO,2016-01-30 11:28:00,2016-01-30 12:28:00,0,0,0,0,0,0,0,2,2,1,0,0,0,0
233830,560,72705,SPO,2016-01-31 11:27:00,2016-01-31 12:00:00,0,0,0,0,0,1,0,0,1,3,0,0,0,0
233831,560,72705,SPO,2016-01-31 12:05:00,2016-01-31 12:30:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233832,560,72705,SPO,2016-01-31 12:35:00,2016-01-31 13:08:00,0,0,1,0,0,0,0,0,1,0,0,0,0,0
233833,560,72705,ACE,2016-01-31 12:35:00,2016-01-31 13:08:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233834,560,72706,ACE,2016-02-02 12:30:00,2016-02-02 13:30:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233835,560,72706,SPO,2016-02-02 12:30:00,2016-02-02 13:30:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0
233885,560,72709,ACE,2016-02-06 14:00:00,2016-02-06 14:47:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233886,560,72709,ACE,2016-02-06 14:51:00,2016-02-06 15:09:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233887,560,72709,SPO,2016-02-06 14:00:00,2016-02-06 14:47:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233888,560,72710,SPO,2016-02-07 11:14:00,2016-02-07 12:08:00,0,0,0,0,0,0,0,0,4,0,1,0,0,0
233889,560,72710,SPO,2016-02-07 12:31:00,2016-02-07 13:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233890,560,72710,SPO,2016-02-07 13:17:00,2016-02-07 13:55:00,0,0,0,0,0,0,0,0,2,1,1,0,0,0
233891,560,72710,ACE,2016-02-07 12:31:00,2016-02-07 13:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233892,560,72710,ACE,2016-02-07 13:17:00,2016-02-07 13:55:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
233893,560,72711,ACE,2016-02-09 11:40:00,2016-02-09 12:40:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
233894,560,72711,SPO,2016-02-09 11:40:00,2016-02-09 12:40:00,0,0,0,0,0,0,0,1,1,0,0,0,0,0
