Magnitude ID,User ID,Obs Session ID,Shower,Start Date,End Date,Mag N6,Mag N5,Mag N4,Mag N3,Mag N2,Mag N1,Mag 0,Mag 1,Mag 2,Mag 3,Mag 4,Mag 5,Mag 6,Mag 7
336,283,140,ORI,2007-10-15 09:52:00,2007-10-15 11:52:00,0,0,0,1,0,0,0,1,1,1,0,0,0,0
487,283,140,SPO,2007-10-15 09:52:00,2007-10-15 11:52:00,0,0,0,0,0,0,0,0,0,2,0,0,0,0
338,283,142,EGE,2007-10-20 08:25:00,2007-10-20 12:07:00,0,0,1,0,0,0,0,0,1,0,1,0,0,0
358,283,142,EGE,2007-10-20 08:30:00,2007-10-20 12:14:00,0,0,0,0,0,0,0,0,0,2,1,0,0,0
438,283,142,ORI,2007-10-20 08:25:00,2007-10-20 12:07:00,0,0,0,1,2,6,0,4,2,15,8,0,0,0
475,283,142,NTA,2007-10-20 08:25:00,2007-10-20 12:07:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0
578,283,142,STA,2007-10-20 08:25:00,2007-10-20 12:07:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
582,283,142,SPO,2007-10-20 08:25:00,2007-10-20 12:07:00,0,0,0,0,1,2,0,2,2,7,7,0,0,0
263,283,143,ORI,2007-10-21 08:30:00,2007-10-21 12:14:00,0,1,0,1,4,10,7,3,10,32,6,2,0,0
294,283,143,SPO,2007-10-21 08:30:00,2007-10-21 12:14:00,0,0,0,0,0,3,2,1,1,7,6,0,0,0
587,283,143,STA,2007-10-21 08:30:00,2007-10-21 12:14:00,0,0,0,0,0,1,0,0,0,2,0,0,0,0
273,283,144,STA,2007-10-22 08:05:00,2007-10-22 12:11:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
330,283,144,SPO,2007-10-22 08:05:00,2007-10-22 12:11:00,0,0,0,1,1,0,3,4,2,10,4,0,0,0
369,283,144,ORI,2007-10-22 08:05:00,2007-10-22 12:11:00,0,1,1,4,2,17,27,4,14,34,13,0,0,0
374,283,144,EGE,2007-10-22 08:05:00,2007-10-22 12:11:00,0,0,0,0,0,0,1,0,0,3,1,0,0,0
471,283,144,LMI,2007-10-22 08:05:00,2007-10-22 12:11:00,0,0,0,0,0,0,0,0,2,1,0,0,0,0
510,283,144,NTA,2007-10-22 08:05:00,2007-10-22 12:11:00,0,0,0,0,0,0,0,0,1,1,0,0,0,0
313,283,146,STA,2007-11-07 09:41:00,2007-11-07 11:42:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
385,283,146,SPO,2007-11-07 09:41:00,2007-11-07 11:42:00,0,0,0,0,0,1,1,1,4,3,1,0,0,0
434,283,146,ORI,2007-11-07 09:41:00,2007-11-07 11:42:00,0,0,0,0,0,0,1,0,1,3,0,0,0,0
546,283,146,NTA,2007-11-07 09:41:00,2007-11-07 11:42:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0
270,283,147,LEO,2007-11-12 07:29:00,2007-11-12 09:44:00,0,0,0,0,0,0,0,0,1,1,0,0,0,0
278,283,147,LEO,2007-11-12 07:50:00,2007-11-12 11:52:00,0,0,0,0,2,2,5,1,1,3,2,0,0,0
322,283,147,AMO,2007-11-12 07:50:00,2007-11-12 11:52:00,0,0,0,0,0,1,2,0,1,0,0,0,0,0
325,283,147,STA,2007-11-12 07:50:00,2007-11-12 11:52:00,0,0,0,0,0,1,1,0,0,3,0,0,0,0
410,283,147,SPO,2007-11-12 07:29:00,2007-11-12 09:44:00,0,0,0,0,0,1,1,0,0,6,0,0,0,0
421,283,147,SPO,2007-11-12 07:50:00,2007-11-12 11:52:00,0,0,0,1,0,1,3,0,6,12,3,0,0,0
567,283,147,NTA,2007-11-12 07:29:00,2007-11-12 09:44:00,0,0,0,0,1,0,1,0,1,4,0,0,0,0
572,283,147,NTA,2007-11-12 07:50:00,2007-11-12 11:52:00,0,0,0,0,0,0,1,1,2,5,0,0,0,0
310,283,149,LEO,2007-11-17 09:51:00,2007-11-17 10:51:00,0,0,0,0,0,0,0,1,2,4,0,0,0,0
312,283,149,LEO,2007-11-17 10:51:00,2007-11-17 11:51:00,0,0,0,0,1,2,2,1,3,1,0,0,0,0
314,283,149,LEO,2007-11-17 11:51:00,2007-11-17 12:20:00,0,0,0,0,0,1,0,1,1,1,0,0,0,0
328,283,149,AMO,2007-11-17 08:00:00,2007-11-17 12:20:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
332,283,149,STA,2007-11-17 08:00:00,2007-11-17 12:20:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
436,283,149,SPO,2007-11-17 08:00:00,2007-11-17 12:20:00,0,0,0,1,0,0,2,1,3,9,3,0,0,0
581,283,149,NTA,2007-11-17 08:00:00,2007-11-17 12:20:00,0,0,0,0,0,0,1,0,1,2,0,0,0,0
424,283,150,GEM,2007-12-07 05:49:00,2007-12-07 07:09:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
532,283,150,SPO,2007-12-07 05:49:00,2007-12-07 07:09:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
279,283,152,PUP,2007-12-13 04:20:00,2007-12-13 10:25:00,0,0,0,0,0,0,1,1,1,0,0,0,0,0
311,283,152,SPO,2007-12-13 10:45:00,2007-12-13 13:00:00,0,0,0,0,0,0,0,0,1,4,3,0,0,0
345,283,152,MON,2007-12-13 04:20:00,2007-12-13 10:25:00,0,0,0,0,0,0,1,1,3,6,1,0,0,0
361,283,152,MON,2007-12-13 10:45:00,2007-12-13 13:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0
463,283,152,GEM,2007-12-13 10:45:00,2007-12-13 11:45:00,0,0,0,0,0,5,7,10,28,29,17,0,0,0
481,283,152,COM,2007-12-13 04:20:00,2007-12-13 10:25:00,0,0,0,0,0,0,1,0,1,0,0,0,0,0
495,283,152,COM,2007-12-13 10:45:00,2007-12-13 13:00:00,0,0,0,0,0,1,1,1,1,0,0,0,0,0
501,283,152,GEM,2007-12-13 04:20:00,2007-12-13 05:20:00,0,0,1,0,0,0,2,0,1,5,5,0,0,0
505,283,152,GEM,2007-12-13 05:21:00,2007-12-13 06:21:00,0,0,0,0,0,0,1,2,4,13,1,0,0,0
511,283,152,GEM,2007-12-13 06:22:00,2007-12-13 07:22:00,0,0,0,0,0,0,3,3,7,15,3,0,0,0
521,283,152,GEM,2007-12-13 07:22:00,2007-12-13 08:23:00,0,0,0,0,1,0,5,5,4,6,1,1,0,0
522,283,152,HYD,2007-12-13 04:20:00,2007-12-13 10:25:00,0,0,0,0,0,1,6,1,1,6,0,0,0,0
530,283,152,GEM,2007-12-13 08:29:00,2007-12-13 09:24:00,0,0,0,0,0,1,4,3,4,11,6,0,0,0
531,283,152,GEM,2007-12-13 09:24:00,2007-12-13 10:25:00,0,0,0,1,1,4,2,4,10,11,7,0,0,0
540,283,152,HYD,2007-12-13 10:45:00,2007-12-13 13:00:00,0,0,0,0,2,1,1,1,1,0,0,0,0,0
584,283,152,SPO,2007-12-13 04:20:00,2007-12-13 10:25:00,0,0,0,0,0,0,7,2,4,14,2,0,0,0
288,283,153,PUP,2007-12-14 04:20:00,2007-12-14 08:36:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0
371,283,153,GEM,2007-12-14 04:20:00,2007-12-14 05:20:00,0,0,0,0,0,4,4,6,6,10,6,0,0,0
372,283,153,MON,2007-12-14 04:20:00,2007-12-14 08:36:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0
379,283,153,SPO,2007-12-14 04:20:00,2007-12-14 08:36:00,0,0,0,0,0,1,0,0,1,10,5,0,0,0
382,283,153,GEM,2007-12-14 05:20:00,2007-12-14 06:20:00,0,0,0,0,0,0,3,2,3,10,9,0,0,0
391,283,153,GEM,2007-12-14 06:20:00,2007-12-14 07:20:00,0,0,1,0,2,3,3,5,10,15,8,0,0,0
399,283,153,GEM,2007-12-14 07:20:00,2007-12-14 08:20:00,0,0,2,1,3,3,7,9,10,9,8,0,0,0
404,283,153,GEM,2007-12-14 08:20:00,2007-12-14 08:36:00,0,0,0,0,0,0,1,1,1,2,0,0,0,0
465,283,153,GEM,2007-12-14 11:46:00,2007-12-14 12:47:00,0,0,0,0,0,2,4,8,20,30,19,0,0,0
466,283,153,GEM,2007-12-14 12:47:00,2007-12-14 13:00:00,0,0,0,0,1,1,1,1,1,6,3,0,0,0
569,283,153,HYD,2007-12-14 04:20:00,2007-12-14 08:36:00,0,0,0,0,0,1,1,0,0,1,0,0,0,0
989,643,336,JBO,2007-06-26 21:30:00,2007-06-26 22:44:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0
