Rate ID,User ID,Obs Session ID,Start Date,End Date,Ra,Decl,Teff,F,Lm,Shower,Method,Number
894669,82,74147,2017-01-02 21:05:00,2017-01-02 21:36:00,110,35,0.5,1.33,6.2,SPO,C,5
894680,7248,74150,2017-01-02 23:10:00,2017-01-02 23:40:00,201,-11,0.5,1,3.8,QUA,C,3
894681,7248,74150,2017-01-02 23:10:00,2017-01-02 23:40:00,201,-11,0.5,1,3.8,DLM,C,1
894682,7248,74150,2017-01-02 23:10:00,2017-01-02 23:40:00,201,-11,0.5,1,3.8,SPO,C,1
894683,7248,74150,2017-01-03 23:45:00,2017-01-04 00:15:00,214,19,0.5,1,3.8,QUA,C,2
894684,7248,74150,2017-01-03 23:45:00,2017-01-04 00:15:00,214,19,0.5,1,3.8,DLM,C,2
894685,7248,74150,2017-01-03 23:45:00,2017-01-04 00:15:00,214,19,0.5,1,3.8,SPO,C,1
894686,7274,74151,2017-01-02 21:54:00,2017-01-02 22:09:00,84,21,0.25,1.06,6.02,ANT,C,0
894687,7274,74151,2017-01-02 21:54:00,2017-01-02 22:09:00,84,21,0.25,1.06,6.02,QUA,C,0
894688,7274,74151,2017-01-02 21:54:00,2017-01-02 22:09:00,84,21,0.25,1.06,6.02,DLM,C,0
894689,7274,74151,2017-01-02 21:54:00,2017-01-02 22:09:00,84,21,0.25,1.06,6.02,SPO,C,2
894690,7274,74151,2017-01-02 22:15:00,2017-01-02 22:30:00,94,12,0.25,1.04,6.02,ANT,C,0
894691,7274,74151,2017-01-02 22:15:00,2017-01-02 22:30:00,94,12,0.25,1.04,6.02,QUA,C,0
894692,7274,74151,2017-01-02 22:15:00,2017-01-02 22:30:00,94,12,0.25,1.04,6.02,DLM,C,0
894693,7274,74151,2017-01-02 22:15:00,2017-01-02 22:30:00,94,12,0.25,1.04,6.02,SPO,C,1
894694,7274,74151,2017-01-02 22:35:00,2017-01-02 22:50:00,131,20,0.25,1.04,6.02,ANT,C,0
894695,7274,74151,2017-01-02 22:35:00,2017-01-02 22:50:00,131,20,0.25,1.04,6.02,QUA,C,1
894696,7274,74151,2017-01-02 22:35:00,2017-01-02 22:50:00,131,20,0.25,1.04,6.02,DLM,C,0
894697,7274,74151,2017-01-02 22:35:00,2017-01-02 22:50:00,131,20,0.25,1.04,6.02,SPO,C,1
894704,418,74153,2017-01-03 07:46:00,2017-01-03 09:15:00,180,55,1.4833,1,6.3,ANT,C,1
894705,418,74153,2017-01-03 07:46:00,2017-01-03 09:15:00,180,55,1.4833,1,6.3,QUA,C,20
894706,418,74153,2017-01-03 07:46:00,2017-01-03 09:15:00,180,55,1.4833,1,6.3,DLM,C,0
894707,418,74153,2017-01-03 07:46:00,2017-01-03 09:15:00,180,55,1.4833,1,6.3,SPO,C,11
894708,418,74153,2017-01-03 09:15:00,2017-01-03 10:00:00,180,55,0.75,1,6.35,ANT,C,0
894709,418,74153,2017-01-03 09:15:00,2017-01-03 10:00:00,180,55,0.75,1,6.35,QUA,C,20
894710,418,74153,2017-01-03 09:15:00,2017-01-03 10:00:00,180,55,0.75,1,6.35,DLM,C,2
894711,418,74153,2017-01-03 09:15:00,2017-01-03 10:00:00,180,55,0.75,1,6.35,SPO,C,9
894712,418,74153,2017-01-03 10:00:00,2017-01-03 10:33:00,188,55,0.55,1,6.35,ANT,C,1
894713,418,74153,2017-01-03 10:00:00,2017-01-03 10:33:00,188,55,0.55,1,6.35,QUA,C,20
894714,418,74153,2017-01-03 10:00:00,2017-01-03 10:33:00,188,55,0.55,1,6.35,DLM,C,1
894715,418,74153,2017-01-03 10:00:00,2017-01-03 10:33:00,188,55,0.55,1,6.35,SPO,C,4
894716,418,74153,2017-01-03 10:33:00,2017-01-03 11:07:00,195,55,0.5667,1,6.35,ANT,C,0
894717,418,74153,2017-01-03 10:33:00,2017-01-03 11:07:00,195,55,0.5667,1,6.35,QUA,C,20
894718,418,74153,2017-01-03 10:33:00,2017-01-03 11:07:00,195,55,0.5667,1,6.35,DLM,C,0
894719,418,74153,2017-01-03 10:33:00,2017-01-03 11:07:00,195,55,0.5667,1,6.35,SPO,C,5
894720,418,74153,2017-01-03 11:07:00,2017-01-03 11:33:00,195,55,0.4333,1,6.3,ANT,C,1
894721,418,74153,2017-01-03 11:07:00,2017-01-03 11:33:00,195,55,0.4333,1,6.3,QUA,C,20
894722,418,74153,2017-01-03 11:07:00,2017-01-03 11:33:00,195,55,0.4333,1,6.3,DLM,C,0
894723,418,74153,2017-01-03 11:07:00,2017-01-03 11:33:00,195,55,0.4333,1,6.3,SPO,C,5
894724,418,74153,2017-01-03 11:33:00,2017-01-03 12:00:00,195,55,0.45,1,6.3,ANT,C,0
894725,418,74153,2017-01-03 11:33:00,2017-01-03 12:00:00,195,55,0.45,1,6.3,QUA,C,20
894726,418,74153,2017-01-03 11:33:00,2017-01-03 12:00:00,195,55,0.45,1,6.3,DLM,C,0
894727,418,74153,2017-01-03 11:33:00,2017-01-03 12:00:00,195,55,0.45,1,6.3,SPO,C,5
894728,418,74153,2017-01-03 12:00:00,2017-01-03 12:20:00,195,55,0.3333,1,6.3,ANT,C,1
894729,418,74153,2017-01-03 12:00:00,2017-01-03 12:20:00,195,55,0.3333,1,6.3,QUA,C,14
894730,418,74153,2017-01-03 12:00:00,2017-01-03 12:20:00,195,55,0.3333,1,6.3,DLM,C,0
894731,418,74153,2017-01-03 12:00:00,2017-01-03 12:20:00,195,55,0.3333,1,6.3,SPO,C,5
894732,7207,74154,2017-01-04 05:00:00,2017-01-04 05:41:00,250,40,0.6833,1.1,3.3,QUA,C,0
894733,7207,74154,2017-01-04 05:00:00,2017-01-04 05:41:00,250,40,0.6833,1.1,3.3,SPO,C,1
894734,82,74155,2017-01-04 04:15:00,2017-01-04 04:35:00,180,25,0.3333,1,6.33,QUA,C,6
894735,82,74155,2017-01-04 04:15:00,2017-01-04 04:35:00,180,25,0.3333,1,6.33,ANT,C,0
894736,82,74155,2017-01-04 04:15:00,2017-01-04 04:35:00,180,25,0.3333,1,6.33,DLM,C,0
894737,82,74155,2017-01-04 04:15:00,2017-01-04 04:35:00,180,25,0.3333,1,6.33,SPO,C,1
894738,82,74155,2017-01-04 04:35:00,2017-01-04 04:50:00,185,25,0.25,1,6.3,QUA,C,5
894739,82,74155,2017-01-04 04:35:00,2017-01-04 04:50:00,185,25,0.25,1,6.3,ANT,C,0
894740,82,74155,2017-01-04 04:35:00,2017-01-04 04:50:00,185,25,0.25,1,6.3,DLM,C,1
894741,82,74155,2017-01-04 04:35:00,2017-01-04 04:50:00,185,25,0.25,1,6.3,SPO,C,2
894742,82,74155,2017-01-04 04:50:00,2017-01-04 05:10:00,190,25,0.3333,1,6.3,QUA,C,4
894743,82,74155,2017-01-04 04:50:00,2017-01-04 05:10:00,190,25,0.3333,1,6.3,ANT,C,1
894744,82,74155,2017-01-04 04:50:00,2017-01-04 05:10:00,190,25,0.3333,1,6.3,DLM,C,0
894745,82,74155,2017-01-04 04:50:00,2017-01-04 05:10:00,190,25,0.3333,1,6.3,SPO,C,5
894746,82,74155,2017-01-04 05:10:00,2017-01-04 05:30:00,190,25,0.3333,1,6.3,QUA,C,4
894747,82,74155,2017-01-04 05:10:00,2017-01-04 05:30:00,190,25,0.3333,1,6.3,ANT,C,0
894748,82,74155,2017-01-04 05:10:00,2017-01-04 05:30:00,190,25,0.3333,1,6.3,DLM,C,0
894749,82,74155,2017-01-04 05:10:00,2017-01-04 05:30:00,190,25,0.3333,1,6.3,SPO,C,2
894754,7210,74157,2017-01-03 16:15:00,2017-01-03 16:20:00,15,1,0.0833,1.18,0.08,QUA,C,0
894755,7210,74157,2017-01-03 16:15:00,2017-01-03 16:20:00,15,1,0.0833,1.18,0.08,SPO,C,0
894756,7210,74157,2017-01-03 16:20:00,2017-01-03 16:30:00,15,1,0.1667,1.18,0.35,QUA,C,0
894757,7210,74157,2017-01-03 16:20:00,2017-01-03 16:30:00,15,1,0.1667,1.18,0.35,SPO,C,1
894758,7210,74157,2017-01-03 16:30:00,2017-01-03 16:45:00,15,1,0.25,1.18,2.12,QUA,C,0
894759,7210,74157,2017-01-03 16:30:00,2017-01-03 16:45:00,15,1,0.25,1.18,2.12,SPO,C,0
894760,7210,74157,2017-01-04 02:00:00,2017-01-04 02:45:00,79,46,0.75,1.18,3.83,QUA,C,1
894761,7210,74157,2017-01-04 02:00:00,2017-01-04 02:45:00,79,46,0.75,1.18,3.83,SPO,C,0
894762,7274,74158,2017-01-03 22:10:00,2017-01-03 23:04:00,132,10,0.75,1.01,6.02,ANT,C,2
894763,7274,74158,2017-01-03 22:10:00,2017-01-03 23:04:00,132,10,0.75,1.01,6.02,QUA,C,2
894764,7274,74158,2017-01-03 22:10:00,2017-01-03 23:04:00,132,10,0.75,1.01,6.02,DLM,C,1
894765,7274,74158,2017-01-03 22:10:00,2017-01-03 23:04:00,132,10,0.75,1.01,6.02,SPO,C,2
894766,7283,74159,2017-01-03 21:54:00,2017-01-03 22:09:00,57,24,0.25,1.04,5.8,QUA,C,2
894767,7283,74159,2017-01-03 21:54:00,2017-01-03 22:09:00,57,24,0.25,1.04,5.8,SPO,C,2
894768,7283,74159,2017-01-03 22:15:00,2017-01-03 22:30:00,101,-17,0.25,1.01,6,QUA,C,3
894769,7283,74159,2017-01-03 22:15:00,2017-01-03 22:30:00,101,-17,0.25,1.01,6,SPO,C,1
894770,7283,74159,2017-01-03 22:35:00,2017-01-03 22:50:00,83,-5,0.25,1,6,QUA,C,3
894771,7283,74159,2017-01-03 22:35:00,2017-01-03 22:50:00,83,-5,0.25,1,6,SPO,C,0
894777,7283,74161,2017-01-02 22:10:00,2017-01-02 22:25:00,97,21,0.25,1,6,QUA,C,1
894778,7283,74161,2017-01-02 22:10:00,2017-01-02 22:25:00,97,21,0.25,1,6,SPO,C,2
894779,7283,74161,2017-01-02 22:32:00,2017-01-02 22:47:00,86,-1,0.25,1,6,QUA,C,3
894780,7283,74161,2017-01-02 22:32:00,2017-01-02 22:47:00,86,-1,0.25,1,6,SPO,C,0
894781,7283,74161,2017-01-02 22:47:00,2017-01-02 23:02:00,125,-5,0.25,1,5.4,QUA,C,2
894782,7283,74161,2017-01-02 22:47:00,2017-01-02 23:02:00,125,-5,0.25,1,5.4,SPO,C,1
894783,7236,74162,2017-01-04 02:25:00,2017-01-04 02:45:00,210,50,0.3333,1,5.67,ANT,C,1
894784,7236,74162,2017-01-04 02:25:00,2017-01-04 02:45:00,210,50,0.3333,1,5.67,DLM,C,1
894785,7236,74162,2017-01-04 02:25:00,2017-01-04 02:45:00,210,50,0.3333,1,5.67,QUA,C,4
894786,7236,74162,2017-01-04 02:25:00,2017-01-04 02:45:00,210,50,0.3333,1,5.67,SPO,C,3
894787,7236,74162,2017-01-04 02:45:00,2017-01-04 03:05:00,210,50,0.3333,1,5.83,ANT,C,0
894788,7236,74162,2017-01-04 02:45:00,2017-01-04 03:05:00,210,50,0.3333,1,5.83,DLM,C,1
894789,7236,74162,2017-01-04 02:45:00,2017-01-04 03:05:00,210,50,0.3333,1,5.83,QUA,C,1
894790,7236,74162,2017-01-04 02:45:00,2017-01-04 03:05:00,210,50,0.3333,1,5.83,SPO,C,0
894791,7236,74162,2017-01-04 03:05:00,2017-01-04 03:25:00,210,50,0.3333,1,5.83,ANT,C,0
894792,7236,74162,2017-01-04 03:05:00,2017-01-04 03:25:00,210,50,0.3333,1,5.83,DLM,C,2
894793,7236,74162,2017-01-04 03:05:00,2017-01-04 03:25:00,210,50,0.3333,1,5.83,QUA,C,4
894794,7236,74162,2017-01-04 03:05:00,2017-01-04 03:25:00,210,50,0.3333,1,5.83,SPO,C,3
894795,7236,74162,2017-01-04 03:25:00,2017-01-04 03:45:00,210,50,0.3333,1.05,5.83,ANT,C,0
894796,7236,74162,2017-01-04 03:25:00,2017-01-04 03:45:00,210,50,0.3333,1.05,5.83,DLM,C,1
894797,7236,74162,2017-01-04 03:25:00,2017-01-04 03:45:00,210,50,0.3333,1.05,5.83,QUA,C,3
894798,7236,74162,2017-01-04 03:25:00,2017-01-04 03:45:00,210,50,0.3333,1.05,5.83,SPO,C,1
894799,7236,74162,2017-01-04 03:45:00,2017-01-04 04:05:00,210,50,0.3333,1,6,ANT,C,0
894800,7236,74162,2017-01-04 03:45:00,2017-01-04 04:05:00,210,50,0.3333,1,6,DLM,C,0
894801,7236,74162,2017-01-04 03:45:00,2017-01-04 04:05:00,210,50,0.3333,1,6,QUA,C,1
894802,7236,74162,2017-01-04 03:45:00,2017-01-04 04:05:00,210,50,0.3333,1,6,SPO,C,3
894803,7236,74162,2017-01-04 04:05:00,2017-01-04 04:25:00,210,50,0.3333,1,5.5,ANT,C,0
894804,7236,74162,2017-01-04 04:05:00,2017-01-04 04:25:00,210,50,0.3333,1,5.5,DLM,C,0
894805,7236,74162,2017-01-04 04:05:00,2017-01-04 04:25:00,210,50,0.3333,1,5.5,QUA,C,2
894806,7236,74162,2017-01-04 04:05:00,2017-01-04 04:25:00,210,50,0.3333,1,5.5,SPO,C,5
894837,131,74169,2017-01-03 16:50:00,2017-01-03 17:34:00,55,65,0.72,1.05,5.81,QUA,C,3
894838,131,74169,2017-01-03 16:50:00,2017-01-03 17:34:00,55,65,0.72,1.05,5.81,ANT,C,0
894839,131,74169,2017-01-03 16:50:00,2017-01-03 17:34:00,55,65,0.72,1.05,5.81,SPO,C,3
894906,131,74183,2017-01-04 01:25:00,2017-01-04 01:51:00,155,20,0.417,1,6.46,QUA,C,6
894907,131,74183,2017-01-04 01:25:00,2017-01-04 01:51:00,155,20,0.417,1,6.46,DLM,C,0
894908,131,74183,2017-01-04 01:25:00,2017-01-04 01:51:00,155,20,0.417,1,6.46,ANT,C,0
894909,131,74183,2017-01-04 01:25:00,2017-01-04 01:51:00,155,20,0.417,1,6.46,SPO,C,6
894910,131,74183,2017-01-04 01:52:00,2017-01-04 02:21:00,160,20,0.472,1,6.38,QUA,C,5
894911,131,74183,2017-01-04 01:52:00,2017-01-04 02:21:00,160,20,0.472,1,6.38,DLM,C,1
894912,131,74183,2017-01-04 01:52:00,2017-01-04 02:21:00,160,20,0.472,1,6.38,ANT,C,1
894913,131,74183,2017-01-04 01:52:00,2017-01-04 02:21:00,160,20,0.472,1,6.38,SPO,C,7
894914,131,74183,2017-01-04 02:22:00,2017-01-04 02:51:00,170,20,0.478,1,6.31,QUA,C,6
894915,131,74183,2017-01-04 02:22:00,2017-01-04 02:51:00,170,20,0.478,1,6.31,DLM,C,1
894916,131,74183,2017-01-04 02:22:00,2017-01-04 02:51:00,170,20,0.478,1,6.31,ANT,C,2
894917,131,74183,2017-01-04 02:22:00,2017-01-04 02:51:00,170,20,0.478,1,6.31,SPO,C,3
894918,131,74183,2017-01-04 02:51:00,2017-01-04 03:20:00,175,20,0.483,1,6.32,QUA,C,8
894919,131,74183,2017-01-04 02:51:00,2017-01-04 03:20:00,175,20,0.483,1,6.32,DLM,C,0
894920,131,74183,2017-01-04 02:51:00,2017-01-04 03:20:00,175,20,0.483,1,6.32,ANT,C,0
894921,131,74183,2017-01-04 02:51:00,2017-01-04 03:20:00,175,20,0.483,1,6.32,SPO,C,5
894922,131,74183,2017-01-04 03:20:00,2017-01-04 03:49:00,185,20,0.483,1,6.33,QUA,C,10
894923,131,74183,2017-01-04 03:20:00,2017-01-04 03:49:00,185,20,0.483,1,6.33,DLM,C,1
894924,131,74183,2017-01-04 03:20:00,2017-01-04 03:49:00,185,20,0.483,1,6.33,ANT,C,0
894925,131,74183,2017-01-04 03:20:00,2017-01-04 03:49:00,185,20,0.483,1,6.33,SPO,C,3
894926,131,74183,2017-01-04 03:49:00,2017-01-04 04:19:00,190,25,0.467,1,6.31,QUA,C,9
894927,131,74183,2017-01-04 03:49:00,2017-01-04 04:19:00,190,25,0.467,1,6.31,DLM,C,0
894928,131,74183,2017-01-04 03:49:00,2017-01-04 04:19:00,190,25,0.467,1,6.31,ANT,C,0
894929,131,74183,2017-01-04 03:49:00,2017-01-04 04:19:00,190,25,0.467,1,6.31,SPO,C,2
894934,526,74185,2017-01-03 05:00:00,2017-01-03 06:00:00,225,70,1,1,5.7,QUA,C,15
894935,526,74185,2017-01-03 05:00:00,2017-01-03 06:00:00,225,70,1,1,5.7,SPO,C,5
894936,7287,74186,2017-01-04 02:30:00,2017-01-04 02:55:00,175,45,0.4167,1.25,5.47,ANT,C,1
894937,7287,74186,2017-01-04 02:30:00,2017-01-04 02:55:00,175,45,0.4167,1.25,5.47,QUA,C,4
894938,7287,74186,2017-01-04 02:30:00,2017-01-04 02:55:00,175,45,0.4167,1.25,5.47,SPO,C,2
894939,7287,74186,2017-01-04 02:55:00,2017-01-04 03:25:00,175,45,0.5,1.25,5.47,ANT,C,0
894940,7287,74186,2017-01-04 02:55:00,2017-01-04 03:25:00,175,45,0.5,1.25,5.47,QUA,C,2
894941,7287,74186,2017-01-04 02:55:00,2017-01-04 03:25:00,175,45,0.5,1.25,5.47,SPO,C,1
894942,7287,74186,2017-01-04 03:25:00,2017-01-04 03:40:00,175,45,0.25,1.25,5.26,ANT,C,0
894943,7287,74186,2017-01-04 03:25:00,2017-01-04 03:40:00,175,45,0.25,1.25,5.26,QUA,C,3
894944,7287,74186,2017-01-04 03:25:00,2017-01-04 03:40:00,175,45,0.25,1.25,5.26,SPO,C,3
894945,7286,74187,2017-01-04 02:26:00,2017-01-04 02:40:00,180,55,0.2333,1,6.3,ANT,C,1
894946,7286,74187,2017-01-04 02:26:00,2017-01-04 02:40:00,180,55,0.2333,1,6.3,QUA,C,4
894947,7286,74187,2017-01-04 02:26:00,2017-01-04 02:40:00,180,55,0.2333,1,6.3,DLM,C,1
894948,7286,74187,2017-01-04 02:26:00,2017-01-04 02:40:00,180,55,0.2333,1,6.3,SPO,C,1
894949,7286,74187,2017-01-04 02:40:00,2017-01-04 02:55:00,180,55,0.25,1,6.8,ANT,C,1
894950,7286,74187,2017-01-04 02:40:00,2017-01-04 02:55:00,180,55,0.25,1,6.8,QUA,C,3
894951,7286,74187,2017-01-04 02:40:00,2017-01-04 02:55:00,180,55,0.25,1,6.8,DLM,C,2
894952,7286,74187,2017-01-04 02:40:00,2017-01-04 02:55:00,180,55,0.25,1,6.8,SPO,C,3
894953,7286,74187,2017-01-04 02:55:00,2017-01-04 03:20:00,180,55,0.4167,1,6.8,ANT,C,0
894954,7286,74187,2017-01-04 02:55:00,2017-01-04 03:20:00,180,55,0.4167,1,6.8,QUA,C,2
894955,7286,74187,2017-01-04 02:55:00,2017-01-04 03:20:00,180,55,0.4167,1,6.8,DLM,C,1
894956,7286,74187,2017-01-04 02:55:00,2017-01-04 03:20:00,180,55,0.4167,1,6.8,SPO,C,5
894957,7288,74188,2017-01-02 01:40:00,2017-01-02 02:10:00,170,31,0.5,1,6.7,QUA,C,1
894958,7288,74188,2017-01-02 01:40:00,2017-01-02 02:10:00,170,31,0.5,1,6.7,DLM,C,3
894959,7288,74188,2017-01-02 01:40:00,2017-01-02 02:10:00,170,31,0.5,1,6.7,SPO,C,3
894960,7288,74188,2017-01-02 02:10:00,2017-01-02 02:40:00,170,31,0.5,1,6.8,QUA,C,1
894961,7288,74188,2017-01-02 02:10:00,2017-01-02 02:40:00,170,31,0.5,1,6.8,DLM,C,1
894962,7288,74188,2017-01-02 02:10:00,2017-01-02 02:40:00,170,31,0.5,1,6.8,SPO,C,6
894963,7285,74189,2017-01-04 02:15:00,2017-01-04 02:45:00,223,54,0.5,1,5.67,ANT,C,1
894964,7285,74189,2017-01-04 02:15:00,2017-01-04 02:45:00,223,54,0.5,1,5.67,QUA,C,3
894965,7285,74189,2017-01-04 02:15:00,2017-01-04 02:45:00,223,54,0.5,1,5.67,DLM,C,5
894966,7285,74189,2017-01-04 02:15:00,2017-01-04 02:45:00,223,54,0.5,1,5.67,SPO,C,5
894967,7285,74189,2017-01-04 02:45:00,2017-01-04 03:15:00,223,54,0.5,1,5.83,ANT,C,1
894968,7285,74189,2017-01-04 02:45:00,2017-01-04 03:15:00,223,54,0.5,1,5.83,QUA,C,2
894969,7285,74189,2017-01-04 02:45:00,2017-01-04 03:15:00,223,54,0.5,1,5.83,DLM,C,3
894970,7285,74189,2017-01-04 02:45:00,2017-01-04 03:15:00,223,54,0.5,1,5.83,SPO,C,4
894971,7285,74189,2017-01-04 03:15:00,2017-01-04 03:45:00,223,54,0.5,1.05,5.83,ANT,C,0
894972,7285,74189,2017-01-04 03:15:00,2017-01-04 03:45:00,223,54,0.5,1.05,5.83,QUA,C,1
894973,7285,74189,2017-01-04 03:15:00,2017-01-04 03:45:00,223,54,0.5,1.05,5.83,DLM,C,4
894974,7285,74189,2017-01-04 03:15:00,2017-01-04 03:45:00,223,54,0.5,1.05,5.83,SPO,C,3
894975,7285,74189,2017-01-04 03:45:00,2017-01-04 04:15:00,223,54,0.5,1,6,ANT,C,2
894976,7285,74189,2017-01-04 03:45:00,2017-01-04 04:15:00,223,54,0.5,1,6,QUA,C,1
894977,7285,74189,2017-01-04 03:45:00,2017-01-04 04:15:00,223,54,0.5,1,6,DLM,C,8
894978,7285,74189,2017-01-04 03:45:00,2017-01-04 04:15:00,223,54,0.5,1,6,SPO,C,7
894979,7143,74190,2017-01-04 02:40:00,2017-01-04 03:00:00,210,50,0.3333,1.66,5.33,ANT,C,1
894980,7143,74190,2017-01-04 02:40:00,2017-01-04 03:00:00,210,50,0.3333,1.66,5.33,DLM,C,1
894981,7143,74190,2017-01-04 02:40:00,2017-01-04 03:00:00,210,50,0.3333,1.66,5.33,QUA,C,2
894982,7143,74190,2017-01-04 02:40:00,2017-01-04 03:00:00,210,50,0.3333,1.66,5.33,SPO,C,1
894983,7143,74190,2017-01-04 03:00:00,2017-01-04 03:20:00,210,50,0.3333,1.66,4.7,ANT,C,0
894984,7143,74190,2017-01-04 03:00:00,2017-01-04 03:20:00,210,50,0.3333,1.66,4.7,DLM,C,0
894985,7143,74190,2017-01-04 03:00:00,2017-01-04 03:20:00,210,50,0.3333,1.66,4.7,QUA,C,5
894986,7143,74190,2017-01-04 03:00:00,2017-01-04 03:20:00,210,50,0.3333,1.66,4.7,SPO,C,3
894987,7143,74190,2017-01-04 03:20:00,2017-01-04 03:40:00,210,50,0.3333,1.43,5.47,ANT,C,0
894988,7143,74190,2017-01-04 03:20:00,2017-01-04 03:40:00,210,50,0.3333,1.43,5.47,DLM,C,2
894989,7143,74190,2017-01-04 03:20:00,2017-01-04 03:40:00,210,50,0.3333,1.43,5.47,QUA,C,4
894990,7143,74190,2017-01-04 03:20:00,2017-01-04 03:40:00,210,50,0.3333,1.43,5.47,SPO,C,2
894991,7243,74191,2017-01-02 01:50:00,2017-01-02 02:20:00,165,40,0.5,1,6.6,QUA,C,2
894992,7243,74191,2017-01-02 01:50:00,2017-01-02 02:20:00,165,40,0.5,1,6.6,SPO,C,8
894993,7243,74191,2017-01-02 02:20:00,2017-01-02 02:50:00,165,40,0.5,1,6.6,QUA,C,1
894994,7243,74191,2017-01-02 02:20:00,2017-01-02 02:50:00,165,40,0.5,1,6.6,SPO,C,10
894995,7243,74191,2017-01-02 02:50:00,2017-01-02 03:20:00,165,40,0.5,1,6.6,QUA,C,4
894996,7243,74191,2017-01-02 02:50:00,2017-01-02 03:20:00,165,40,0.5,1,6.6,SPO,C,4
894997,7243,74192,2017-01-04 02:30:00,2017-01-04 03:00:00,165,40,0.5,1,6.61,QUA,C,4
894998,7243,74192,2017-01-04 02:30:00,2017-01-04 03:00:00,165,40,0.5,1,6.61,DLM,C,2
894999,7243,74192,2017-01-04 02:30:00,2017-01-04 03:00:00,165,40,0.5,1,6.61,ANT,C,2
895000,7243,74192,2017-01-04 02:30:00,2017-01-04 03:00:00,165,40,0.5,1,6.61,SPO,C,5
895001,7243,74192,2017-01-04 03:00:00,2017-01-04 03:30:00,165,40,0.5,1,6.67,QUA,C,4
895002,7243,74192,2017-01-04 03:00:00,2017-01-04 03:30:00,165,40,0.5,1,6.67,DLM,C,4
895003,7243,74192,2017-01-04 03:00:00,2017-01-04 03:30:00,165,40,0.5,1,6.67,ANT,C,2
895004,7243,74192,2017-01-04 03:00:00,2017-01-04 03:30:00,165,40,0.5,1,6.67,SPO,C,9
895005,7243,74192,2017-01-04 03:50:00,2017-01-04 04:20:00,165,40,0.5,1,6.67,QUA,C,3
895006,7243,74192,2017-01-04 03:50:00,2017-01-04 04:20:00,165,40,0.5,1,6.67,DLM,C,2
895007,7243,74192,2017-01-04 03:50:00,2017-01-04 04:20:00,165,40,0.5,1,6.67,ANT,C,3
895008,7243,74192,2017-01-04 03:50:00,2017-01-04 04:20:00,165,40,0.5,1,6.67,SPO,C,5
895009,7243,74192,2017-01-04 04:20:00,2017-01-04 04:40:00,165,40,0.3333,1,6.67,QUA,C,4
895010,7243,74192,2017-01-04 04:20:00,2017-01-04 04:40:00,165,40,0.3333,1,6.67,DLM,C,3
895011,7243,74192,2017-01-04 04:20:00,2017-01-04 04:40:00,165,40,0.3333,1,6.67,ANT,C,0
895012,7243,74192,2017-01-04 04:20:00,2017-01-04 04:40:00,165,40,0.3333,1,6.67,SPO,C,7
895013,7291,74193,2017-01-03 19:00:00,2017-01-03 20:00:00,130,20,1,1,5.58,ANT,C,6
